Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1200,2025-05-17T13:59:11.160,37.4065703,-121.1096266,56.3,19.93,0.271,-0.045,1.059,0,-3.31,-1.80,-1.38
1201,2025-05-17T13:59:11.200,37.4065632,-121.1096263,56.3,20.03,0.272,-0.089,1.050,0,-3.30,-1.05,-2.50
1202,2025-05-17T13:59:11.240,37.4065559,-121.1096261,56.3,20.13,0.270,-0.130,1.029,0,-3.20,-0.05,-3.44
1203,2025-05-17T13:59:11.280,37.4065484,-121.1096259,56.3,20.27,0.258,-0.167,0.995,0,-3.19,0.94,-4.19
1204,2025-05-17T13:59:11.320,37.4065411,-121.1096257,56.3,20.31,0.226,-0.202,0.961,0,-3.31,1.81,-5.03
1205,2025-05-17T13:59:11.360,37.4065338,-121.1096257,56.4,20.34,0.176,-0.235,0.935,0,-3.59,2.38,-5.97
1206,2025-05-17T13:59:11.400,37.4065265,-121.1096256,56.4,20.33,0.108,-0.263,0.918,0,-3.99,2.86,-7.12
1207,2025-05-17T13:59:11.440,37.4065191,-121.1096257,56.4,20.32,0.031,-0.290,0.915,0,-4.30,3.29,-8.56
1208,2025-05-17T13:59:11.480,37.4065119,-121.1096258,56.4,20.25,-0.043,-0.320,0.921,0,-4.43,3.79,-10.23
1209,2025-05-17T13:59:11.520,37.4065046,-121.1096259,56.4,20.18,-0.105,-0.356,0.935,0,-4.35,4.33,-12.10
1210,2025-05-17T13:59:11.560,37.4064975,-121.1096261,56.5,20.07,-0.149,-0.394,0.956,0,-4.06,4.76,-13.93
1211,2025-05-17T13:59:11.600,37.4064905,-121.1096266,56.4,19.96,-0.170,-0.436,0.980,0,-3.51,4.95,-15.56
1212,2025-05-17T13:59:11.640,37.4064833,-121.1096270,56.4,19.95,-0.172,-0.484,0.999,0,-2.85,4.71,-16.94
1213,2025-05-17T13:59:11.680,37.4064763,-121.1096275,56.4,19.93,-0.161,-0.532,1.021,0,-2.21,3.98,-17.99
1214,2025-05-17T13:59:11.720,37.4064692,-121.1096280,56.4,19.89,-0.140,-0.579,1.035,0,-1.61,2.71,-18.70
1215,2025-05-17T13:59:11.760,37.4064620,-121.1096287,56.4,19.86,-0.118,-0.628,1.047,0,-1.21,1.04,-19.19
1216,2025-05-17T13:59:11.800,37.4064550,-121.1096296,56.4,19.84,-0.098,-0.671,1.053,0,-1.04,-0.65,-19.50
1217,2025-05-17T13:59:11.840,37.4064479,-121.1096305,56.5,19.81,-0.084,-0.702,1.053,0,-1.01,-2.05,-19.65
1218,2025-05-17T13:59:11.880,37.4064408,-121.1096315,56.5,19.80,-0.074,-0.726,1.043,0,-1.00,-2.93,-19.71
1219,2025-05-17T13:59:11.920,37.4064338,-121.1096327,56.5,19.74,-0.069,-0.737,1.026,0,-0.94,-3.20,-19.70
1220,2025-05-17T13:59:11.960,37.4064267,-121.1096339,56.5,19.70,-0.063,-0.737,0.997,0,-0.47,-2.82,-19.69
1221,2025-05-17T13:59:12.000,37.4064199,-121.1096352,56.5,19.69,-0.057,-0.741,0.968,0,0.18,-2.09,-19.68
1222,2025-05-17T13:59:12.040,37.4064128,-121.1096367,56.5,19.69,-0.050,-0.743,0.941,0,0.70,-1.20,-19.65
1223,2025-05-17T13:59:12.080,37.4064060,-121.1096382,56.6,19.60,-0.042,-0.744,0.919,0,0.91,-0.29,-19.66
1224,2025-05-17T13:59:12.120,37.4063992,-121.1096399,56.5,19.55,-0.032,-0.749,0.904,0,0.85,0.44,-19.72
1225,2025-05-17T13:59:12.160,37.4063924,-121.1096418,56.5,19.51,-0.015,-0.752,0.897,0,0.36,0.91,-19.86
1226,2025-05-17T13:59:12.200,37.4063855,-121.1096438,56.5,19.46,0.014,-0.751,0.892,0,-0.23,0.97,-20.11
1227,2025-05-17T13:59:12.240,37.4063786,-121.1096457,56.5,19.52,0.059,-0.757,0.897,0,-0.61,0.68,-20.33
1228,2025-05-17T13:59:12.280,37.4063719,-121.1096481,56.5,19.62,0.113,-0.764,0.908,0,-0.73,0.00,-20.42
1229,2025-05-17T13:59:12.320,37.4063650,-121.1096504,56.5,19.71,0.167,-0.767,0.923,0,-0.61,-0.93,-20.27
1230,2025-05-17T13:59:12.360,37.4063581,-121.1096528,56.5,19.78,0.216,-0.771,0.946,0,-0.01,-1.97,-19.73
1231,2025-05-17T13:59:12.400,37.4063513,-121.1096555,56.5,19.83,0.251,-0.769,0.973,0,0.74,-2.86,-18.76
1232,2025-05-17T13:59:12.440,37.4063446,-121.1096584,56.5,19.93,0.268,-0.750,0.997,0,1.67,-3.43,-17.34
1233,2025-05-17T13:59:12.480,37.4063379,-121.1096613,56.5,20.03,0.275,-0.724,1.021,0,2.87,-3.59,-15.47
1234,2025-05-17T13:59:12.520,37.4063311,-121.1096643,56.5,20.07,0.269,-0.686,1.039,0,4.18,-3.33,-13.12
1235,2025-05-17T13:59:12.560,37.4063242,-121.1096672,56.5,20.14,0.251,-0.623,1.043,0,5.59,-2.61,-10.19
1236,2025-05-17T13:59:12.600,37.4063173,-121.1096703,56.5,20.12,0.229,-0.544,1.041,0,7.26,-1.62,-6.94
1237,2025-05-17T13:59:12.640,37.4063106,-121.1096735,56.5,20.10,0.200,-0.447,1.023,0,9.03,-0.44,-3.55
1238,2025-05-17T13:59:12.680,37.4063039,-121.1096768,56.5,20.17,0.168,-0.329,1.000,0,10.98,0.80,-0.18
1239,2025-05-17T13:59:12.720,37.4062971,-121.1096799,56.5,20.21,0.136,-0.200,0.974,0,13.05,2.00,3.01
1240,2025-05-17T13:59:12.760,37.4062902,-121.1096830,56.4,20.24,0.104,-0.073,0.951,0,14.77,2.97,5.87
1241,2025-05-17T13:59:12.800,37.4062832,-121.1096861,56.4,20.32,0.072,0.054,0.936,0,15.90,3.63,8.56
1242,2025-05-17T13:59:12.840,37.4062765,-121.1096892,56.4,20.30,0.043,0.172,0.939,0,15.89,3.84,11.32
1243,2025-05-17T13:59:12.880,37.4062696,-121.1096923,56.3,20.28,0.016,0.282,0.950,0,14.56,3.67,14.04
1244,2025-05-17T13:59:12.920,37.4062626,-121.1096952,56.3,20.26,-0.004,0.388,0.970,0,12.25,3.29,16.63
1245,2025-05-17T13:59:12.960,37.4062557,-121.1096978,56.3,20.22,-0.017,0.489,0.995,0,9.26,2.84,19.07
1246,2025-05-17T13:59:13.000,37.4062486,-121.1097005,56.3,20.22,-0.025,0.573,1.014,0,6.37,2.45,21.11
1247,2025-05-17T13:59:13.040,37.4062417,-121.1097031,56.3,20.18,-0.023,0.641,1.021,0,4.07,2.09,22.69
1248,2025-05-17T13:59:13.080,37.4062346,-121.1097055,56.3,20.13,-0.014,0.692,1.016,0,2.44,1.70,23.87
1249,2025-05-17T13:59:13.120,37.4062277,-121.1097079,56.3,20.13,-0.001,0.729,1.001,0,1.52,1.19,24.66
1250,2025-05-17T13:59:13.160,37.4062206,-121.1097103,56.3,20.15,0.017,0.755,0.981,0,1.27,0.58,25.01
1251,2025-05-17T13:59:13.200,37.4062133,-121.1097124,56.3,20.25,0.041,0.777,0.963,0,1.30,-0.04,25.00
1252,2025-05-17T13:59:13.240,37.4062061,-121.1097142,56.3,20.29,0.070,0.791,0.948,0,1.49,-0.55,24.62
1253,2025-05-17T13:59:13.280,37.4061988,-121.1097158,56.4,20.37,0.103,0.799,0.935,0,1.56,-0.98,23.89
1254,2025-05-17T13:59:13.320,37.4061915,-121.1097175,56.4,20.39,0.137,0.803,0.926,0,1.28,-1.30,23.02
1255,2025-05-17T13:59:13.360,37.4061841,-121.1097189,56.4,20.46,0.167,0.807,0.921,0,0.68,-1.54,22.02
1256,2025-05-17T13:59:13.400,37.4061768,-121.1097203,56.4,20.53,0.192,0.808,0.917,0,-0.03,-1.75,20.99
1257,2025-05-17T13:59:13.440,37.4061694,-121.1097215,56.4,20.61,0.211,0.807,0.917,0,-0.76,-1.86,19.86
1258,2025-05-17T13:59:13.480,37.4061619,-121.1097227,56.4,20.69,0.224,0.803,0.924,0,-1.16,-1.84,18.78
1259,2025-05-17T13:59:13.520,37.4061543,-121.1097237,56.4,20.75,0.233,0.796,0.934,0,-1.37,-1.70,17.70
1260,2025-05-17T13:59:13.560,37.4061469,-121.1097247,56.5,20.81,0.240,0.784,0.940,0,-1.52,-1.42,16.71
1261,2025-05-17T13:59:13.600,37.4061392,-121.1097256,56.5,20.89,0.247,0.769,0.947,0,-1.53,-1.06,15.84
1262,2025-05-17T13:59:13.640,37.4061318,-121.1097263,56.5,20.89,0.253,0.750,0.954,0,-1.50,-0.64,15.20
1263,2025-05-17T13:59:13.680,37.4061242,-121.1097271,56.4,20.94,0.259,0.730,0.957,0,-1.39,-0.14,14.79
1264,2025-05-17T13:59:13.720,37.4061165,-121.1097275,56.4,21.10,0.265,0.710,0.961,0,-1.19,0.35,14.64
1265,2025-05-17T13:59:13.760,37.4061087,-121.1097280,56.4,21.22,0.268,0.690,0.961,0,-0.87,0.69,14.74
1266,2025-05-17T13:59:13.800,37.4061008,-121.1097282,56.4,21.35,0.269,0.672,0.959,0,-0.61,0.90,15.00
1267,2025-05-17T13:59:13.840,37.4060929,-121.1097282,56.5,21.50,0.264,0.661,0.956,0,-0.37,0.94,15.31
1268,2025-05-17T13:59:13.880,37.4060850,-121.1097282,56.5,21.64,0.258,0.649,0.957,0,-0.23,0.92,15.53
1269,2025-05-17T13:59:13.920,37.4060771,-121.1097282,56.5,21.71,0.254,0.641,0.957,0,-0.27,0.92,15.56
1270,2025-05-17T13:59:13.960,37.4060692,-121.1097280,56.5,21.80,0.253,0.630,0.952,0,-0.46,0.99,15.36
1271,2025-05-17T13:59:14.000,37.4060613,-121.1097278,56.5,21.86,0.256,0.618,0.945,0,-0.70,1.06,14.98
1272,2025-05-17T13:59:14.040,37.4060534,-121.1097275,56.5,21.98,0.263,0.602,0.937,0,-1.07,1.11,14.45
1273,2025-05-17T13:59:14.080,37.4060453,-121.1097270,56.5,22.10,0.269,0.584,0.931,0,-1.53,0.97,13.67
1274,2025-05-17T13:59:14.120,37.4060371,-121.1097263,56.5,22.22,0.275,0.560,0.930,0,-1.98,0.58,12.68
1275,2025-05-17T13:59:14.160,37.4060290,-121.1097258,56.5,22.33,0.277,0.534,0.942,0,-2.57,0.00,11.42
1276,2025-05-17T13:59:14.200,37.4060210,-121.1097251,56.5,22.41,0.277,0.501,0.962,0,-3.28,-0.72,9.80
1277,2025-05-17T13:59:14.240,37.4060127,-121.1097243,56.5,22.49,0.273,0.457,0.989,0,-4.09,-1.37,7.83
1278,2025-05-17T13:59:14.280,37.4060046,-121.1097234,56.5,22.60,0.270,0.397,1.015,0,-5.10,-1.67,5.49
1279,2025-05-17T13:59:14.320,37.4059964,-121.1097226,56.5,22.70,0.268,0.323,1.032,0,-6.05,-1.59,3.05
1280,2025-05-17T13:59:14.360,37.4059882,-121.1097217,56.5,22.86,0.270,0.234,1.038,0,-6.87,-1.20,0.69
1281,2025-05-17T13:59:14.400,37.4059798,-121.1097208,56.5,22.97,0.274,0.141,1.032,0,-7.53,-0.66,-1.37
1282,2025-05-17T13:59:14.440,37.4059715,-121.1097198,56.6,23.07,0.278,0.048,1.020,0,-7.90,-0.24,-3.02
1283,2025-05-17T13:59:14.480,37.4059631,-121.1097190,56.6,23.20,0.281,-0.031,1.006,0,-7.88,-0.10,-4.10
1284,2025-05-17T13:59:14.520,37.4059547,-121.1097181,56.6,23.36,0.281,-0.097,0.995,0,-7.46,-0.22,-4.76
1285,2025-05-17T13:59:14.560,37.4059462,-121.1097174,56.6,23.45,0.278,-0.149,0.990,0,-6.64,-0.45,-5.11
1286,2025-05-17T13:59:14.600,37.4059378,-121.1097166,56.6,23.53,0.276,-0.191,0.986,0,-5.38,-0.58,-5.28
1287,2025-05-17T13:59:14.640,37.4059293,-121.1097159,56.6,23.60,0.275,-0.225,0.981,0,-3.89,-0.51,-5.34
1288,2025-05-17T13:59:14.680,37.4059207,-121.1097152,56.6,23.68,0.275,-0.254,0.975,0,-2.40,-0.22,-5.39
1289,2025-05-17T13:59:14.720,37.4059122,-121.1097145,56.6,23.77,0.277,-0.276,0.962,0,-1.07,0.09,-5.55
1290,2025-05-17T13:59:14.760,37.4059035,-121.1097140,56.6,23.90,0.279,-0.297,0.953,0,-0.05,0.25,-5.82
1291,2025-05-17T13:59:14.800,37.4058947,-121.1097133,56.6,24.01,0.279,-0.315,0.948,0,0.43,0.16,-6.20
1292,2025-05-17T13:59:14.840,37.4058861,-121.1097129,56.6,24.11,0.277,-0.333,0.954,0,0.49,-0.13,-6.70
1293,2025-05-17T13:59:14.880,37.4058774,-121.1097125,56.6,24.21,0.273,-0.351,0.967,0,0.29,-0.46,-7.26
1294,2025-05-17T13:59:14.920,37.4058685,-121.1097121,56.6,24.30,0.269,-0.371,0.985,0,-0.07,-0.57,-7.86
1295,2025-05-17T13:59:14.960,37.4058598,-121.1097118,56.6,24.40,0.266,-0.385,0.998,0,-0.32,-0.45,-8.46
1296,2025-05-17T13:59:15.000,37.4058509,-121.1097116,56.6,24.49,0.266,-0.397,1.007,0,-0.19,-0.15,-9.01
1297,2025-05-17T13:59:15.040,37.4058421,-121.1097114,56.6,24.57,0.269,-0.409,1.006,0,0.21,0.14,-9.49
1298,2025-05-17T13:59:15.080,37.4058332,-121.1097114,56.6,24.69,0.272,-0.416,1.004,0,0.82,0.20,-9.84
1299,2025-05-17T13:59:15.120,37.4058241,-121.1097114,56.6,24.81,0.271,-0.423,1.007,0,1.52,0.00,-10.00
1300,2025-05-17T13:59:15.160,37.4058152,-121.1097114,56.6,24.91,0.261,-0.433,1.016,0,2.07,-0.35,-9.90
1301,2025-05-17T13:59:15.200,37.4058062,-121.1097116,56.6,24.98,0.224,-0.437,1.028,0,2.35,-0.62,-9.51
1302,2025-05-17T13:59:15.240,37.4057972,-121.1097118,56.6,25.04,0.156,-0.432,1.047,0,2.52,-0.47,-8.88
1303,2025-05-17T13:59:15.280,37.4057882,-121.1097119,56.7,25.02,0.051,-0.418,1.063,0,2.40,0.28,-8.07
1304,2025-05-17T13:59:15.320,37.4057794,-121.1097123,56.7,24.83,-0.083,-0.390,1.061,0,2.19,1.84,-7.32
1305,2025-05-17T13:59:15.360,37.4057706,-121.1097125,56.7,24.57,-0.233,-0.355,1.048,0,2.08,4.15,-6.86
1306,2025-05-17T13:59:15.400,37.4057621,-121.1097129,56.6,24.31,-0.368,-0.320,1.017,0,1.95,6.67,-6.78
1307,2025-05-17T13:59:15.440,37.4057535,-121.1097133,56.6,24.03,-0.473,-0.294,0.974,0,1.75,8.91,-7.17
1308,2025-05-17T13:59:15.480,37.4057450,-121.1097137,56.6,23.86,-0.543,-0.279,0.933,0,1.39,10.42,-7.95
1309,2025-05-17T13:59:15.520,37.4057366,-121.1097141,56.6,23.66,-0.578,-0.280,0.897,0,0.81,10.91,-9.02
1310,2025-05-17T13:59:15.560,37.4057283,-121.1097145,56.5,23.41,-0.591,-0.293,0.873,0,-0.17,10.04,-10.29
1311,2025-05-17T13:59:15.600,37.4057201,-121.1097150,56.5,23.22,-0.592,-0.320,0.869,0,-1.20,8.25,-11.57
1312,2025-05-17T13:59:15.640,37.4057119,-121.1097155,56.5,23.05,-0.591,-0.354,0.882,0,-2.25,5.78,-12.72
1313,2025-05-17T13:59:15.680,37.4057037,-121.1097162,56.5,22.84,-0.592,-0.393,0.907,0,-2.94,3.03,-13.71
1314,2025-05-17T13:59:15.720,37.4056957,-121.1097169,56.5,22.62,-0.593,-0.440,0.945,0,-3.28,0.28,-14.39
1315,2025-05-17T13:59:15.760,37.4056877,-121.1097175,56.5,22.39,-0.586,-0.482,0.980,0,-3.15,-2.04,-14.59
1316,2025-05-17T13:59:15.800,37.4056798,-121.1097183,56.5,22.18,-0.574,-0.529,1.010,0,-2.66,-3.81,-14.36
1317,2025-05-17T13:59:15.840,37.4056720,-121.1097191,56.5,22.05,-0.564,-0.570,1.032,0,-2.23,-4.91,-13.62
1318,2025-05-17T13:59:15.880,37.4056643,-121.1097202,56.5,21.86,-0.554,-0.595,1.044,0,-1.83,-5.29,-12.45
1319,2025-05-17T13:59:15.920,37.4056566,-121.1097212,56.6,21.67,-0.550,-0.608,1.049,0,-1.24,-5.10,-11.08
1320,2025-05-17T13:59:15.960,37.4056491,-121.1097224,56.6,21.43,-0.555,-0.600,1.045,0,-0.38,-4.35,-9.58
1321,2025-05-17T13:59:16.000,37.4056416,-121.1097236,56.6,21.16,-0.563,-0.574,1.034,0,0.96,-3.39,-8.20
1322,2025-05-17T13:59:16.040,37.4056343,-121.1097249,56.6,20.89,-0.569,-0.548,1.022,0,2.67,-2.24,-7.01
1323,2025-05-17T13:59:16.080,37.4056270,-121.1097261,56.6,20.71,-0.578,-0.520,1.003,0,4.22,-0.96,-6.00
1324,2025-05-17T13:59:16.120,37.4056199,-121.1097275,56.6,20.49,-0.583,-0.490,0.982,0,5.23,0.22,-5.33
1325,2025-05-17T13:59:16.160,37.4056129,-121.1097290,56.6,20.23,-0.591,-0.470,0.959,0,5.14,1.23,-5.20
1326,2025-05-17T13:59:16.200,37.4056060,-121.1097304,56.6,19.98,-0.604,-0.455,0.935,0,4.01,1.96,-5.53
1327,2025-05-17T13:59:16.240,37.4055991,-121.1097319,56.6,19.71,-0.614,-0.439,0.917,0,2.20,2.35,-6.34
1328,2025-05-17T13:59:16.280,37.4055924,-121.1097334,56.6,19.46,-0.620,-0.432,0.912,0,0.24,2.45,-7.60
1329,2025-05-17T13:59:16.320,37.4055858,-121.1097349,56.6,19.18,-0.621,-0.425,0.909,0,-1.38,2.39,-9.16
1330,2025-05-17T13:59:16.360,37.4055792,-121.1097365,56.6,18.94,-0.617,-0.429,0.920,0,-2.27,2.06,-10.98
1331,2025-05-17T13:59:16.400,37.4055728,-121.1097383,56.5,18.67,-0.610,-0.444,0.938,0,-2.52,1.58,-12.84
1332,2025-05-17T13:59:16.440,37.4055665,-121.1097401,56.5,18.45,-0.605,-0.467,0.955,0,-2.40,0.89,-14.56
1333,2025-05-17T13:59:16.480,37.4055601,-121.1097419,56.5,18.27,-0.590,-0.504,0.972,0,-2.10,0.07,-15.99
1334,2025-05-17T13:59:16.520,37.4055538,-121.1097437,56.5,18.07,-0.576,-0.545,0.988,0,-1.85,-0.68,-16.96
1335,2025-05-17T13:59:16.560,37.4055477,-121.1097456,56.5,17.90,-0.562,-0.586,0.997,0,-1.64,-1.21,-17.38
1336,2025-05-17T13:59:16.600,37.4055415,-121.1097476,56.4,17.76,-0.547,-0.624,1.004,0,-1.29,-1.43,-17.35
1337,2025-05-17T13:59:16.640,37.4055355,-121.1097496,56.5,17.60,-0.537,-0.644,1.006,0,-0.61,-1.38,-17.08
1338,2025-05-17T13:59:16.680,37.4055295,-121.1097516,56.5,17.36,-0.539,-0.653,1.002,0,0.39,-1.22,-16.79
1339,2025-05-17T13:59:16.720,37.4055237,-121.1097538,56.5,17.13,-0.540,-0.656,0.995,0,1.43,-1.05,-16.61
1340,2025-05-17T13:59:16.760,37.4055180,-121.1097560,56.5,16.91,-0.539,-0.658,0.988,0,2.24,-0.91,-16.60
1341,2025-05-17T13:59:16.800,37.4055124,-121.1097583,56.5,16.69,-0.542,-0.655,0.981,0,2.49,-0.74,-16.72
1342,2025-05-17T13:59:16.840,37.4055068,-121.1097606,56.5,16.49,-0.542,-0.660,0.973,0,2.17,-0.48,-16.92
1343,2025-05-17T13:59:16.880,37.4055014,-121.1097631,56.4,16.33,-0.540,-0.667,0.970,0,1.28,-0.11,-17.14
1344,2025-05-17T13:59:16.920,37.4054960,-121.1097656,56.4,16.11,-0.544,-0.667,0.970,0,0.18,0.32,-17.41
1345,2025-05-17T13:59:16.960,37.4054908,-121.1097680,56.4,15.90,-0.543,-0.662,0.965,0,-0.77,0.72,-17.84
1346,2025-05-17T13:59:17.000,37.4054857,-121.1097706,56.4,15.60,-0.534,-0.659,0.960,0,-1.22,1.01,-18.37
1347,2025-05-17T13:59:17.040,37.4054807,-121.1097732,56.5,15.41,-0.524,-0.659,0.955,0,-1.14,1.13,-19.03
1348,2025-05-17T13:59:17.080,37.4054756,-121.1097759,56.5,15.25,-0.512,-0.663,0.949,0,-0.65,1.11,-19.76
1349,2025-05-17T13:59:17.120,37.4054708,-121.1097787,56.5,15.11,-0.501,-0.674,0.947,0,0.02,0.96,-20.46
1350,2025-05-17T13:59:17.160,37.4054662,-121.1097817,56.5,14.85,-0.496,-0.689,0.950,0,0.62,0.75,-21.16
1351,2025-05-17T13:59:17.200,37.4054615,-121.1097846,56.5,14.60,-0.491,-0.704,0.951,0,0.96,0.45,-21.88
1352,2025-05-17T13:59:17.240,37.4054570,-121.1097875,56.5,14.35,-0.486,-0.711,0.957,0,1.01,0.10,-22.60
1353,2025-05-17T13:59:17.280,37.4054525,-121.1097905,56.5,14.18,-0.483,-0.718,0.962,0,1.01,-0.28,-23.27
1354,2025-05-17T13:59:17.320,37.4054481,-121.1097934,56.5,14.03,-0.475,-0.726,0.969,0,1.03,-0.70,-23.92
1355,2025-05-17T13:59:17.360,37.4054438,-121.1097964,56.5,13.86,-0.468,-0.734,0.977,0,1.20,-1.08,-24.47
1356,2025-05-17T13:59:17.400,37.4054395,-121.1097995,56.5,13.70,-0.458,-0.743,0.978,0,1.57,-1.39,-24.93
1357,2025-05-17T13:59:17.440,37.4054355,-121.1098027,56.5,13.47,-0.448,-0.752,0.977,0,1.76,-1.52,-25.29
1358,2025-05-17T13:59:17.480,37.4054316,-121.1098061,56.5,13.26,-0.434,-0.759,0.975,0,1.71,-1.37,-25.60
1359,2025-05-17T13:59:17.520,37.4054278,-121.1098094,56.5,13.09,-0.425,-0.761,0.972,0,1.36,-0.97,-25.87
1360,2025-05-17T13:59:17.560,37.4054241,-121.1098129,56.5,12.98,-0.415,-0.760,0.973,0,0.75,-0.30,-26.15
1361,2025-05-17T13:59:17.600,37.4054203,-121.1098163,56.5,12.88,-0.408,-0.757,0.974,0,-0.02,0.54,-26.45
1362,2025-05-17T13:59:17.640,37.4054169,-121.1098198,56.4,12.69,-0.400,-0.753,0.971,0,-0.80,1.37,-26.82
1363,2025-05-17T13:59:17.680,37.4054135,-121.1098233,56.4,12.54,-0.389,-0.750,0.963,0,-1.56,2.01,-27.28
1364,2025-05-17T13:59:17.720,37.4054101,-121.1098267,56.4,12.40,-0.377,-0.751,0.954,0,-2.22,2.41,-27.82
1365,2025-05-17T13:59:17.760,37.4054068,-121.1098303,56.4,12.25,-0.360,-0.751,0.944,0,-2.79,2.51,-28.48
1366,2025-05-17T13:59:17.800,37.4054038,-121.1098339,56.4,12.06,-0.338,-0.754,0.938,0,-2.98,2.29,-29.24
1367,2025-05-17T13:59:17.840,37.4054008,-121.1098377,56.4,11.90,-0.315,-0.760,0.935,0,-2.59,1.86,-30.04
1368,2025-05-17T13:59:17.880,37.4053978,-121.1098414,56.4,11.80,-0.291,-0.766,0.934,0,-1.63,1.27,-30.82
1369,2025-05-17T13:59:17.920,37.4053949,-121.1098451,56.3,11.71,-0.267,-0.773,0.930,0,-0.13,0.61,-31.55
1370,2025-05-17T13:59:17.960,37.4053922,-121.1098490,56.3,11.64,-0.249,-0.790,0.927,0,1.59,-0.07,-32.18
1371,2025-05-17T13:59:18.000,37.4053896,-121.1098530,56.3,11.49,-0.237,-0.808,0.924,0,2.92,-0.66,-32.60
1372,2025-05-17T13:59:18.040,37.4053871,-121.1098569,56.3,11.31,-0.227,-0.828,0.927,0,3.55,-1.10,-32.88
1373,2025-05-17T13:59:18.080,37.4053848,-121.1098609,56.3,11.19,-0.219,-0.848,0.938,0,3.27,-1.31,-33.04
1374,2025-05-17T13:59:18.120,37.4053825,-121.1098649,56.3,11.19,-0.213,-0.861,0.952,0,2.42,-1.29,-33.11
1375,2025-05-17T13:59:18.160,37.4053799,-121.1098690,56.3,11.14,-0.204,-0.865,0.969,0,1.36,-1.06,-33.16
1376,2025-05-17T13:59:18.200,37.4053776,-121.1098728,56.3,11.01,-0.195,-0.864,0.983,0,0.46,-0.69,-33.25
1377,2025-05-17T13:59:18.240,37.4053753,-121.1098769,56.3,10.85,-0.184,-0.858,0.989,0,0.14,-0.26,-33.43
1378,2025-05-17T13:59:18.280,37.4053735,-121.1098812,56.3,10.75,-0.173,-0.850,0.987,0,0.39,0.08,-33.69
1379,2025-05-17T13:59:18.320,37.4053718,-121.1098857,56.3,10.79,-0.164,-0.845,0.981,0,0.84,0.36,-34.04
1380,2025-05-17T13:59:18.360,37.4053700,-121.1098901,56.2,10.71,-0.155,-0.838,0.969,0,1.28,0.57,-34.44
1381,2025-05-17T13:59:18.400,37.4053683,-121.1098944,56.2,10.66,-0.149,-0.831,0.957,0,1.61,0.74,-34.87
1382,2025-05-17T13:59:18.440,37.4053666,-121.1098988,56.2,10.64,-0.144,-0.827,0.949,0,1.77,0.96,-35.29
1383,2025-05-17T13:59:18.480,37.4053650,-121.1099031,56.1,10.55,-0.143,-0.823,0.945,0,1.84,1.25,-35.66
1384,2025-05-17T13:59:18.520,37.4053637,-121.1099076,56.1,10.49,-0.145,-0.825,0.945,0,1.88,1.62,-36.01
1385,2025-05-17T13:59:18.560,37.4053625,-121.1099121,56.1,10.48,-0.146,-0.828,0.949,0,1.75,1.99,-36.36
1386,2025-05-17T13:59:18.600,37.4053616,-121.1099166,56.2,10.49,-0.147,-0.830,0.953,0,1.38,2.28,-36.74
1387,2025-05-17T13:59:18.640,37.4053607,-121.1099213,56.2,10.47,-0.145,-0.828,0.954,0,0.85,2.37,-37.21
1388,2025-05-17T13:59:18.680,37.4053597,-121.1099257,56.2,10.44,-0.140,-0.824,0.954,0,0.47,2.29,-37.73
1389,2025-05-17T13:59:18.720,37.4053588,-121.1099301,56.1,10.29,-0.134,-0.817,0.951,0,0.52,2.04,-38.24
1390,2025-05-17T13:59:18.760,37.4053581,-121.1099346,56.1,10.19,-0.128,-0.813,0.947,0,1.24,1.71,-38.67
1391,2025-05-17T13:59:18.800,37.4053576,-121.1099392,56.1,10.11,-0.122,-0.815,0.940,0,2.41,1.38,-38.98
1392,2025-05-17T13:59:18.840,37.4053573,-121.1099437,56.1,10.09,-0.118,-0.823,0.936,0,3.48,1.14,-39.08
1393,2025-05-17T13:59:18.880,37.4053569,-121.1099482,56.1,10.07,-0.115,-0.835,0.938,0,3.79,1.09,-38.98
1394,2025-05-17T13:59:18.920,37.4053565,-121.1099528,56.1,10.06,-0.113,-0.841,0.943,0,3.21,1.20,-38.77
1395,2025-05-17T13:59:18.960,37.4053562,-121.1099572,56.0,9.98,-0.109,-0.838,0.953,0,2.05,1.41,-38.56
1396,2025-05-17T13:59:19.000,37.4053561,-121.1099618,56.0,9.95,-0.097,-0.827,0.963,0,0.95,1.65,-38.41
1397,2025-05-17T13:59:19.040,37.4053562,-121.1099664,56.0,9.96,-0.073,-0.810,0.962,0,0.48,1.78,-38.43
1398,2025-05-17T13:59:19.080,37.4053564,-121.1099709,55.9,9.93,-0.036,-0.798,0.952,0,0.95,1.61,-38.60
1399,2025-05-17T13:59:19.120,37.4053566,-121.1099753,55.9,9.92,0.013,-0.794,0.940,0,1.83,1.12,-38.82
1400,2025-05-17T13:59:19.160,37.4053569,-121.1099798,56.0,9.97,0.062,-0.801,0.930,0,2.46,0.28,-38.96
1401,2025-05-17T13:59:19.200,37.4053571,-121.1099842,56.0,10.03,0.102,-0.813,0.933,0,2.48,-0.76,-38.94
1402,2025-05-17T13:59:19.240,37.4053577,-121.1099887,56.0,10.08,0.129,-0.824,0.953,0,1.86,-1.78,-38.69
1403,2025-05-17T13:59:19.280,37.4053583,-121.1099933,56.0,10.12,0.138,-0.825,0.977,0,0.96,-2.48,-38.21
