Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
548,2025-05-17T12:36:13.120,37.4119930,-121.1136644,48.2,58.01,-0.147,0.889,0.918,0,0.94,1.52,27.87
549,2025-05-17T12:36:13.160,37.4119975,-121.1136692,48.2,57.65,-0.131,0.891,0.917,0,0.30,0.94,27.89
550,2025-05-17T12:36:13.200,37.4120018,-121.1136738,48.2,57.23,-0.111,0.900,0.919,0,-0.39,0.39,27.77
551,2025-05-17T12:36:13.240,37.4120061,-121.1136785,48.2,56.93,-0.091,0.912,0.923,0,-0.83,0.03,27.42
552,2025-05-17T12:36:13.280,37.4120103,-121.1136833,48.2,56.89,-0.065,0.926,0.928,0,-0.89,-0.11,26.85
553,2025-05-17T12:36:13.320,37.4120143,-121.1136883,48.2,56.96,-0.030,0.928,0.931,0,-0.69,-0.17,26.10
554,2025-05-17T12:36:13.360,37.4120184,-121.1136932,48.2,57.02,0.010,0.923,0.930,0,-0.58,-0.28,25.25
555,2025-05-17T12:36:13.400,37.4120223,-121.1136986,48.2,57.22,0.060,0.911,0.928,0,-0.75,-0.58,24.32
556,2025-05-17T12:36:13.440,37.4120262,-121.1137039,48.2,57.57,0.112,0.894,0.926,0,-1.32,-1.17,23.28
557,2025-05-17T12:36:13.480,37.4120300,-121.1137094,48.2,57.88,0.158,0.879,0.927,0,-2.06,-1.86,22.11
558,2025-05-17T12:36:13.520,37.4120337,-121.1137151,48.2,58.19,0.193,0.867,0.932,0,-2.64,-2.52,20.84
559,2025-05-17T12:36:13.560,37.4120374,-121.1137207,48.2,58.30,0.219,0.847,0.941,0,-2.83,-2.96,19.48
560,2025-05-17T12:36:13.600,37.4120410,-121.1137266,48.2,58.59,0.233,0.827,0.951,0,-2.73,-3.06,18.11
561,2025-05-17T12:36:13.640,37.4120446,-121.1137326,48.2,58.90,0.241,0.797,0.962,0,-2.38,-2.77,16.91
562,2025-05-17T12:36:13.680,37.4120481,-121.1137385,48.2,59.32,0.246,0.762,0.969,0,-2.05,-2.21,16.02
563,2025-05-17T12:36:13.720,37.4120515,-121.1137446,48.2,59.68,0.249,0.726,0.972,0,-1.85,-1.44,15.50
564,2025-05-17T12:36:13.760,37.4120551,-121.1137508,48.2,60.01,0.250,0.692,0.970,0,-1.72,-0.56,15.42
565,2025-05-17T12:36:13.800,37.4120585,-121.1137571,48.2,60.38,0.252,0.662,0.962,0,-1.52,0.34,15.73
566,2025-05-17T12:36:13.840,37.4120618,-121.1137637,48.2,60.81,0.254,0.643,0.951,0,-1.14,1.15,16.39
567,2025-05-17T12:36:13.880,37.4120653,-121.1137701,48.2,61.15,0.258,0.631,0.940,0,-0.51,1.67,17.42
568,2025-05-17T12:36:13.920,37.4120684,-121.1137767,48.2,61.47,0.261,0.627,0.934,0,0.28,1.84,18.64
569,2025-05-17T12:36:13.960,37.4120718,-121.1137835,48.2,62.07,0.259,0.633,0.934,0,1.16,1.59,19.98
570,2025-05-17T12:36:14.000,37.4120750,-121.1137904,48.2,62.52,0.251,0.644,0.939,0,1.84,1.17,21.25
571,2025-05-17T12:36:14.040,37.4120780,-121.1137973,48.2,62.71,0.239,0.658,0.951,0,2.15,0.81,22.30
572,2025-05-17T12:36:14.080,37.4120811,-121.1138044,48.2,63.01,0.227,0.676,0.962,0,1.95,0.79,22.97
573,2025-05-17T12:36:14.120,37.4120839,-121.1138114,48.2,63.13,0.218,0.696,0.970,0,1.45,1.11,23.28
574,2025-05-17T12:36:14.160,37.4120867,-121.1138185,48.2,63.38,0.218,0.710,0.967,0,0.80,1.64,23.27
575,2025-05-17T12:36:14.200,37.4120896,-121.1138258,48.2,63.64,0.230,0.722,0.958,0,0.27,2.07,23.07
576,2025-05-17T12:36:14.240,37.4120922,-121.1138331,48.2,63.99,0.240,0.728,0.942,0,0.03,2.17,22.81
577,2025-05-17T12:36:14.280,37.4120950,-121.1138405,48.2,64.27,0.249,0.734,0.931,0,0.04,1.85,22.48
578,2025-05-17T12:36:14.320,37.4120976,-121.1138480,48.2,64.72,0.251,0.736,0.927,0,0.27,1.33,22.18
579,2025-05-17T12:36:14.360,37.4121001,-121.1138556,48.2,65.08,0.249,0.745,0.935,0,0.62,0.78,21.86
580,2025-05-17T12:36:14.400,37.4121025,-121.1138633,48.2,65.30,0.242,0.753,0.951,0,1.01,0.34,21.58
581,2025-05-17T12:36:14.440,37.4121048,-121.1138710,48.2,65.43,0.239,0.763,0.969,0,1.31,0.04,21.39
582,2025-05-17T12:36:14.480,37.4121071,-121.1138787,48.2,65.67,0.232,0.764,0.983,0,1.60,-0.10,21.30
583,2025-05-17T12:36:14.520,37.4121092,-121.1138866,48.2,65.85,0.229,0.760,0.991,0,1.41,-0.12,21.31
584,2025-05-17T12:36:14.560,37.4121111,-121.1138945,48.2,66.18,0.220,0.756,0.991,0,0.76,0.07,21.26
585,2025-05-17T12:36:14.600,37.4121132,-121.1139026,48.2,66.52,0.214,0.753,0.982,0,-0.12,0.58,21.08
586,2025-05-17T12:36:14.640,37.4121151,-121.1139107,48.2,66.73,0.213,0.748,0.967,0,-0.91,1.32,20.69
587,2025-05-17T12:36:14.680,37.4121169,-121.1139188,48.2,66.99,0.217,0.742,0.941,0,-1.33,2.12,20.21
588,2025-05-17T12:36:14.720,37.4121187,-121.1139269,48.2,67.33,0.223,0.728,0.911,0,-1.13,2.68,19.76
589,2025-05-17T12:36:14.760,37.4121204,-121.1139352,48.2,67.67,0.232,0.711,0.881,0,-0.82,2.86,19.45
590,2025-05-17T12:36:14.800,37.4121219,-121.1139435,48.2,67.94,0.240,0.701,0.865,0,-0.56,2.62,19.25
591,2025-05-17T12:36:14.840,37.4121236,-121.1139518,48.2,68.35,0.246,0.697,0.855,0,-0.26,2.05,19.13
592,2025-05-17T12:36:14.880,37.4121250,-121.1139602,48.2,68.71,0.256,0.696,0.865,0,0.08,1.35,18.96
593,2025-05-17T12:36:14.920,37.4121263,-121.1139688,48.2,69.28,0.268,0.698,0.886,0,0.57,0.60,18.72
594,2025-05-17T12:36:14.960,37.4121277,-121.1139774,48.2,69.64,0.277,0.702,0.921,0,1.04,-0.10,18.34
595,2025-05-17T12:36:15.000,37.4121289,-121.1139861,48.2,70.10,0.279,0.701,0.957,0,1.26,-0.74,17.84
596,2025-05-17T12:36:15.040,37.4121299,-121.1139949,48.2,70.37,0.276,0.698,0.994,0,1.08,-1.20,17.17
597,2025-05-17T12:36:15.080,37.4121311,-121.1140038,48.2,70.71,0.266,0.689,1.026,0,0.44,-1.43,16.29
598,2025-05-17T12:36:15.120,37.4121321,-121.1140125,48.2,71.02,0.256,0.675,1.050,0,-0.57,-1.31,15.19
599,2025-05-17T12:36:15.160,37.4121329,-121.1140215,48.2,71.34,0.249,0.650,1.059,0,-1.67,-0.92,13.87
600,2025-05-17T12:36:15.200,37.4121336,-121.1140306,48.2,71.77,0.251,0.612,1.052,0,-2.74,-0.36,12.39
601,2025-05-17T12:36:15.240,37.4121344,-121.1140397,48.2,72.19,0.257,0.560,1.032,0,-3.74,0.12,10.79
602,2025-05-17T12:36:15.280,37.4121351,-121.1140488,48.2,72.49,0.266,0.495,1.006,0,-4.73,0.39,9.08
603,2025-05-17T12:36:15.320,37.4121357,-121.1140580,48.3,72.90,0.274,0.424,0.979,0,-5.92,0.33,7.19
604,2025-05-17T12:36:15.360,37.4121362,-121.1140671,48.3,73.23,0.277,0.348,0.959,0,-7.09,-0.01,5.09
605,2025-05-17T12:36:15.400,37.4121370,-121.1140764,48.3,73.56,0.270,0.259,0.951,0,-8.22,-0.52,2.62
606,2025-05-17T12:36:15.440,37.4121377,-121.1140857,48.3,73.93,0.246,0.167,0.954,0,-9.30,-0.93,0.06
607,2025-05-17T12:36:15.480,37.4121384,-121.1140951,48.3,74.21,0.203,0.075,0.965,0,-9.99,-0.97,-2.41
608,2025-05-17T12:36:15.520,37.4121391,-121.1141044,48.3,74.25,0.138,-0.014,0.980,0,-10.03,-0.47,-4.64
609,2025-05-17T12:36:15.560,37.4121400,-121.1141137,48.3,74.11,0.050,-0.101,0.990,0,-9.53,0.60,-6.55
610,2025-05-17T12:36:15.600,37.4121408,-121.1141228,48.3,73.70,-0.055,-0.171,0.996,0,-8.11,2.34,-8.20
611,2025-05-17T12:36:15.640,37.4121416,-121.1141319,48.3,73.13,-0.166,-0.234,0.994,0,-6.26,4.31,-9.78
612,2025-05-17T12:36:15.680,37.4121426,-121.1141409,48.3,72.32,-0.268,-0.290,0.989,0,-4.63,6.22,-11.43
613,2025-05-17T12:36:15.720,37.4121434,-121.1141498,48.3,71.51,-0.348,-0.340,0.986,0,-3.36,7.74,-13.26
614,2025-05-17T12:36:15.760,37.4121444,-121.1141586,48.4,70.82,-0.395,-0.386,0.984,0,-2.60,8.58,-15.24
615,2025-05-17T12:36:15.800,37.4121454,-121.1141673,48.4,70.31,-0.407,-0.429,0.983,0,-2.73,8.49,-17.21
616,2025-05-17T12:36:15.840,37.4121464,-121.1141760,48.4,70.03,-0.387,-0.470,0.985,0,-3.03,7.40,-19.14
617,2025-05-17T12:36:15.880,37.4121475,-121.1141847,48.4,69.87,-0.352,-0.508,0.989,0,-3.10,5.51,-20.75
618,2025-05-17T12:36:15.920,37.4121487,-121.1141932,48.4,69.61,-0.314,-0.545,0.992,0,-2.95,3.12,-21.88
619,2025-05-17T12:36:15.960,37.4121499,-121.1142017,48.4,69.02,-0.277,-0.581,0.994,0,-2.38,0.46,-22.40
620,2025-05-17T12:36:16.000,37.4121514,-121.1142101,48.4,68.42,-0.247,-0.618,0.999,0,-1.45,-2.02,-22.31
621,2025-05-17T12:36:16.040,37.4121529,-121.1142184,48.4,68.09,-0.232,-0.648,1.002,0,-0.59,-3.96,-21.57
622,2025-05-17T12:36:16.080,37.4121545,-121.1142267,48.4,67.77,-0.222,-0.673,1.004,0,0.00,-5.28,-20.33
623,2025-05-17T12:36:16.120,37.4121561,-121.1142349,48.4,67.47,-0.216,-0.693,1.003,0,0.47,-5.85,-18.74
624,2025-05-17T12:36:16.160,37.4121578,-121.1142431,48.4,67.17,-0.221,-0.705,1.001,0,0.61,-5.55,-16.94
625,2025-05-17T12:36:16.200,37.4121596,-121.1142511,48.4,66.61,-0.228,-0.705,0.992,0,0.52,-4.38,-15.05
626,2025-05-17T12:36:16.240,37.4121615,-121.1142591,48.4,66.02,-0.240,-0.689,0.978,0,0.53,-2.59,-13.40
627,2025-05-17T12:36:16.280,37.4121634,-121.1142669,48.4,65.71,-0.256,-0.661,0.957,0,1.01,-0.44,-12.14
628,2025-05-17T12:36:16.320,37.4121654,-121.1142747,48.4,65.25,-0.268,-0.622,0.934,0,1.86,1.69,-11.35
629,2025-05-17T12:36:16.360,37.4121673,-121.1142825,48.4,64.82,-0.276,-0.582,0.909,0,3.14,3.40,-11.05
630,2025-05-17T12:36:16.400,37.4121692,-121.1142902,48.4,64.51,-0.276,-0.560,0.893,0,4.25,4.21,-11.23
631,2025-05-17T12:36:16.440,37.4121712,-121.1142978,48.4,64.04,-0.267,-0.559,0.893,0,4.38,4.11,-11.69
632,2025-05-17T12:36:16.480,37.4121733,-121.1143053,48.4,63.66,-0.254,-0.570,0.907,0,3.13,3.21,-12.42
633,2025-05-17T12:36:16.520,37.4121754,-121.1143127,48.4,63.26,-0.242,-0.592,0.937,0,0.68,1.74,-13.43
634,2025-05-17T12:36:16.560,37.4121778,-121.1143200,48.4,62.77,-0.229,-0.610,0.972,0,-2.26,0.04,-14.74
635,2025-05-17T12:36:16.600,37.4121802,-121.1143273,48.4,62.49,-0.222,-0.621,1.010,0,-4.63,-1.47,-16.30
636,2025-05-17T12:36:16.640,37.4121825,-121.1143345,48.4,62.25,-0.213,-0.630,1.037,0,-5.44,-2.54,-18.11
637,2025-05-17T12:36:16.680,37.4121850,-121.1143417,48.4,61.97,-0.203,-0.646,1.054,0,-4.75,-2.99,-19.80
638,2025-05-17T12:36:16.720,37.4121874,-121.1143488,48.4,61.75,-0.186,-0.665,1.052,0,-3.14,-2.77,-21.15
639,2025-05-17T12:36:16.760,37.4121900,-121.1143558,48.4,61.50,-0.163,-0.691,1.033,0,-1.41,-2.00,-22.07
640,2025-05-17T12:36:16.800,37.4121926,-121.1143628,48.4,61.09,-0.129,-0.713,1.001,0,-0.21,-0.90,-22.57
641,2025-05-17T12:36:16.840,37.4121953,-121.1143698,48.4,61.16,-0.078,-0.730,0.960,0,0.18,0.16,-22.79
642,2025-05-17T12:36:16.880,37.4121982,-121.1143766,48.4,61.38,-0.013,-0.740,0.921,0,0.06,0.81,-23.06
643,2025-05-17T12:36:16.920,37.4122010,-121.1143836,48.4,61.76,0.056,-0.745,0.892,0,-0.29,0.70,-23.52
644,2025-05-17T12:36:16.960,37.4122042,-121.1143905,48.4,62.15,0.120,-0.754,0.883,0,-0.36,-0.30,-24.28
645,2025-05-17T12:36:17.000,37.4122073,-121.1143974,48.4,62.52,0.163,-0.772,0.888,0,-0.18,-1.71,-25.08
646,2025-05-17T12:36:17.040,37.4122106,-121.1144042,48.4,62.51,0.171,-0.804,0.914,0,-0.01,-3.15,-25.75
647,2025-05-17T12:36:17.080,37.4122139,-121.1144109,48.4,62.20,0.153,-0.838,0.954,0,-0.01,-3.95,-26.07
648,2025-05-17T12:36:17.120,37.4122173,-121.1144173,48.4,62.06,0.114,-0.872,0.996,0,-0.21,-3.80,-26.03
649,2025-05-17T12:36:17.160,37.4122209,-121.1144239,48.4,62.06,0.069,-0.891,1.027,0,-0.75,-2.52,-25.73
650,2025-05-17T12:36:17.200,37.4122245,-121.1144303,48.4,62.08,0.027,-0.900,1.047,0,-1.23,-0.77,-25.46
651,2025-05-17T12:36:17.240,37.4122283,-121.1144366,48.4,61.95,-0.002,-0.892,1.043,0,-1.19,1.23,-25.48
652,2025-05-17T12:36:17.280,37.4122322,-121.1144427,48.4,61.93,-0.023,-0.878,1.022,0,-0.85,2.93,-25.88
653,2025-05-17T12:36:17.320,37.4122360,-121.1144488,48.4,61.69,-0.034,-0.867,0.993,0,-0.34,4.15,-26.59
654,2025-05-17T12:36:17.360,37.4122399,-121.1144548,48.5,61.31,-0.040,-0.861,0.966,0,0.17,4.76,-27.52
655,2025-05-17T12:36:17.400,37.4122439,-121.1144606,48.5,61.01,-0.040,-0.856,0.942,0,0.46,4.91,-28.54
656,2025-05-17T12:36:17.440,37.4122478,-121.1144665,48.5,61.02,-0.038,-0.850,0.932,0,0.54,4.47,-29.52
657,2025-05-17T12:36:17.480,37.4122521,-121.1144721,48.5,61.00,-0.029,-0.841,0.928,0,0.95,3.61,-30.35
658,2025-05-17T12:36:17.520,37.4122563,-121.1144778,48.5,61.17,-0.004,-0.827,0.927,0,1.99,2.36,-30.86
659,2025-05-17T12:36:17.560,37.4122605,-121.1144833,48.5,61.18,0.040,-0.810,0.929,0,3.66,0.86,-30.79
660,2025-05-17T12:36:17.600,37.4122649,-121.1144888,48.5,61.42,0.107,-0.795,0.932,0,5.71,-0.92,-29.80
661,2025-05-17T12:36:17.640,37.4122694,-121.1144943,48.5,61.50,0.190,-0.781,0.940,0,7.53,-2.75,-27.59
662,2025-05-17T12:36:17.680,37.4122740,-121.1144996,48.5,62.14,0.265,-0.757,0.957,0,8.74,-4.52,-23.61
663,2025-05-17T12:36:17.720,37.4122788,-121.1145051,48.5,63.01,0.318,-0.714,0.973,0,9.29,-5.93,-18.21
664,2025-05-17T12:36:17.760,37.4122837,-121.1145103,48.4,63.44,0.340,-0.646,0.998,0,9.56,-6.64,-11.65
665,2025-05-17T12:36:17.800,37.4122887,-121.1145154,48.4,63.68,0.334,-0.548,1.018,0,10.02,-6.46,-4.43
666,2025-05-17T12:36:17.840,37.4122936,-121.1145206,48.4,63.78,0.313,-0.418,1.026,0,10.87,-5.51,2.70
667,2025-05-17T12:36:17.880,37.4122986,-121.1145257,48.4,64.14,0.292,-0.261,1.024,0,11.91,-3.81,8.76
668,2025-05-17T12:36:17.920,37.4123037,-121.1145309,48.4,64.68,0.277,-0.108,1.015,0,12.53,-1.83,13.04
669,2025-05-17T12:36:17.960,37.4123086,-121.1145362,48.4,64.84,0.273,0.029,0.994,0,11.78,0.00,14.96
670,2025-05-17T12:36:18.000,37.4123136,-121.1145417,48.4,64.95,0.275,0.138,0.975,0,9.90,1.36,14.93
671,2025-05-17T12:36:18.040,37.4123184,-121.1145472,48.4,65.31,0.278,0.211,0.956,0,7.05,2.15,13.14
672,2025-05-17T12:36:18.080,37.4123233,-121.1145529,48.4,65.67,0.280,0.253,0.942,0,3.83,2.18,10.03
673,2025-05-17T12:36:18.120,37.4123282,-121.1145585,48.4,66.14,0.281,0.268,0.941,0,1.25,1.78,6.69
674,2025-05-17T12:36:18.160,37.4123332,-121.1145642,48.4,66.58,0.279,0.259,0.949,0,-0.22,1.17,3.85
675,2025-05-17T12:36:18.200,37.4123381,-121.1145702,48.4,66.99,0.277,0.234,0.961,0,-1.11,0.58,1.64
676,2025-05-17T12:36:18.240,37.4123431,-121.1145759,48.4,67.36,0.276,0.198,0.978,0,-1.50,0.14,0.34
677,2025-05-17T12:36:18.280,37.4123480,-121.1145819,48.4,67.77,0.275,0.156,0.993,0,-1.71,-0.12,-0.01
678,2025-05-17T12:36:18.320,37.4123530,-121.1145879,48.4,68.03,0.277,0.120,1.000,0,-1.87,-0.32,0.21
679,2025-05-17T12:36:18.360,37.4123580,-121.1145937,48.4,68.38,0.279,0.091,1.005,0,-1.78,-0.49,0.70
680,2025-05-17T12:36:18.400,37.4123631,-121.1145996,48.4,68.69,0.279,0.073,1.010,0,-1.38,-0.59,1.22
681,2025-05-17T12:36:18.440,37.4123682,-121.1146056,48.4,69.24,0.279,0.061,1.014,0,-0.69,-0.62,1.59
682,2025-05-17T12:36:18.480,37.4123733,-121.1146118,48.4,69.66,0.279,0.051,1.019,0,0.06,-0.62,1.73
683,2025-05-17T12:36:18.520,37.4123784,-121.1146178,48.4,70.08,0.278,0.042,1.022,0,0.51,-0.73,1.56
684,2025-05-17T12:36:18.560,37.4123836,-121.1146240,48.4,70.36,0.278,0.033,1.020,0,0.48,-0.92,1.17
685,2025-05-17T12:36:18.600,37.4123888,-121.1146300,48.4,70.71,0.276,0.024,1.018,0,0.05,-1.11,0.55
686,2025-05-17T12:36:18.640,37.4123940,-121.1146362,48.4,71.03,0.272,0.012,1.016,0,-0.65,-1.11,-0.23
687,2025-05-17T12:36:18.680,37.4123992,-121.1146425,48.4,71.56,0.271,-0.005,1.006,0,-1.38,-0.79,-1.13
688,2025-05-17T12:36:18.720,37.4124045,-121.1146487,48.4,71.84,0.272,-0.030,0.994,0,-1.99,-0.23,-2.09
689,2025-05-17T12:36:18.760,37.4124098,-121.1146549,48.4,72.17,0.275,-0.060,0.974,0,-2.41,0.26,-3.01
690,2025-05-17T12:36:18.800,37.4124152,-121.1146612,48.4,72.60,0.279,-0.094,0.951,0,-2.60,0.48,-3.87
691,2025-05-17T12:36:18.840,37.4124206,-121.1146674,48.4,73.00,0.282,-0.130,0.938,0,-2.60,0.33,-4.65
692,2025-05-17T12:36:18.880,37.4124260,-121.1146736,48.4,73.26,0.281,-0.166,0.936,0,-2.58,-0.10,-5.37
693,2025-05-17T12:36:18.920,37.4124315,-121.1146798,48.4,73.54,0.278,-0.198,0.948,0,-2.59,-0.60,-6.03
694,2025-05-17T12:36:18.960,37.4124370,-121.1146860,48.4,73.86,0.273,-0.230,0.966,0,-2.66,-0.88,-6.75
695,2025-05-17T12:36:19.000,37.4124426,-121.1146923,48.4,74.17,0.266,-0.259,0.987,0,-2.72,-0.87,-7.47
696,2025-05-17T12:36:19.040,37.4124483,-121.1146985,48.4,74.65,0.250,-0.281,1.003,0,-2.57,-0.56,-8.18
697,2025-05-17T12:36:19.080,37.4124540,-121.1147047,48.4,74.88,0.205,-0.296,1.015,0,-2.00,0.06,-8.83
698,2025-05-17T12:36:19.120,37.4124597,-121.1147109,48.4,75.04,0.136,-0.306,1.026,0,-1.15,0.86,-9.34
699,2025-05-17T12:36:19.160,37.4124654,-121.1147169,48.4,74.83,0.023,-0.310,1.035,0,0.00,1.96,-9.65
700,2025-05-17T12:36:19.200,37.4124711,-121.1147229,48.4,74.20,-0.114,-0.313,1.035,0,1.06,3.46,-9.82
701,2025-05-17T12:36:19.240,37.4124767,-121.1147289,48.4,73.30,-0.260,-0.318,1.031,0,1.72,5.25,-10.04
702,2025-05-17T12:36:19.280,37.4124822,-121.1147346,48.4,72.42,-0.394,-0.328,1.017,0,1.56,7.16,-10.37
703,2025-05-17T12:36:19.320,37.4124878,-121.1147402,48.4,71.62,-0.505,-0.340,0.993,0,0.62,9.13,-11.02
704,2025-05-17T12:36:19.360,37.4124933,-121.1147457,48.4,70.73,-0.576,-0.352,0.968,0,-1.07,10.52,-12.22
705,2025-05-17T12:36:19.400,37.4124988,-121.1147512,48.4,69.80,-0.612,-0.368,0.950,0,-2.79,11.00,-13.79
706,2025-05-17T12:36:19.440,37.4125042,-121.1147566,48.4,68.84,-0.620,-0.385,0.940,0,-3.93,10.30,-15.66
707,2025-05-17T12:36:19.480,37.4125096,-121.1147617,48.4,67.96,-0.613,-0.411,0.946,0,-4.01,8.32,-17.68
708,2025-05-17T12:36:19.520,37.4125151,-121.1147669,48.4,67.37,-0.595,-0.447,0.960,0,-3.15,5.23,-19.59
709,2025-05-17T12:36:19.560,37.4125205,-121.1147718,48.4,66.74,-0.571,-0.493,0.980,0,-1.68,1.51,-21.12
710,2025-05-17T12:36:19.600,37.4125259,-121.1147766,48.4,66.13,-0.551,-0.543,0.996,0,-0.38,-2.00,-22.16
711,2025-05-17T12:36:19.640,37.4125313,-121.1147812,48.4,65.24,-0.528,-0.594,1.007,0,0.11,-4.73,-22.56
712,2025-05-17T12:36:19.680,37.4125366,-121.1147857,48.4,64.64,-0.502,-0.636,1.009,0,-0.32,-6.30,-22.32
713,2025-05-17T12:36:19.720,37.4125421,-121.1147901,48.4,64.09,-0.479,-0.667,0.998,0,-1.42,-6.70,-21.54
714,2025-05-17T12:36:19.760,37.4125474,-121.1147944,48.4,63.50,-0.456,-0.690,0.982,0,-2.80,-5.98,-20.27
715,2025-05-17T12:36:19.800,37.4125528,-121.1147985,48.4,62.78,-0.443,-0.695,0.964,0,-3.50,-4.44,-18.64
716,2025-05-17T12:36:19.840,37.4125582,-121.1148025,48.4,62.18,-0.441,-0.681,0.944,0,-3.23,-2.49,-16.94
717,2025-05-17T12:36:19.880,37.4125635,-121.1148063,48.4,61.42,-0.450,-0.657,0.929,0,-1.79,-0.44,-15.35
718,2025-05-17T12:36:19.920,37.4125688,-121.1148101,48.4,60.81,-0.465,-0.621,0.919,0,0.68,1.41,-13.91
719,2025-05-17T12:36:19.960,37.4125740,-121.1148137,48.4,60.28,-0.480,-0.576,0.910,0,3.78,2.70,-12.68
720,2025-05-17T12:36:20.000,37.4125793,-121.1148173,48.4,59.72,-0.486,-0.538,0.913,0,6.38,3.16,-11.66
721,2025-05-17T12:36:20.040,37.4125845,-121.1148207,48.4,58.91,-0.479,-0.513,0.922,0,7.88,2.81,-10.61
722,2025-05-17T12:36:20.080,37.4125897,-121.1148240,48.4,58.34,-0.453,-0.485,0.939,0,7.67,1.66,-9.21
723,2025-05-17T12:36:20.120,37.4125948,-121.1148273,48.4,57.99,-0.420,-0.457,0.964,0,6.46,0.15,-7.66
724,2025-05-17T12:36:20.160,37.4126000,-121.1148305,48.4,57.59,-0.384,-0.415,0.994,0,4.87,-1.57,-5.63
725,2025-05-17T12:36:20.200,37.4126051,-121.1148336,48.4,56.97,-0.348,-0.349,1.016,0,3.87,-3.18,-3.30
726,2025-05-17T12:36:20.240,37.4126101,-121.1148366,48.4,56.30,-0.319,-0.268,1.038,0,4.11,-4.44,-0.80
727,2025-05-17T12:36:20.280,37.4126150,-121.1148397,48.4,55.97,-0.300,-0.175,1.046,0,5.63,-5.11,1.75
728,2025-05-17T12:36:20.320,37.4126202,-121.1148427,48.4,55.79,-0.284,-0.073,1.049,0,7.75,-5.27,4.44
729,2025-05-17T12:36:20.360,37.4126252,-121.1148458,48.4,55.63,-0.273,0.026,1.046,0,9.80,-4.77,7.02
730,2025-05-17T12:36:20.400,37.4126302,-121.1148489,48.4,55.25,-0.260,0.125,1.037,0,11.00,-3.64,9.70
731,2025-05-17T12:36:20.440,37.4126350,-121.1148521,48.4,54.84,-0.244,0.217,1.023,0,11.12,-2.20,12.33
732,2025-05-17T12:36:20.480,37.4126399,-121.1148553,48.4,54.53,-0.226,0.305,1.007,0,10.23,-0.76,14.93
733,2025-05-17T12:36:20.520,37.4126447,-121.1148586,48.4,54.51,-0.205,0.383,0.988,0,8.67,0.43,17.52
734,2025-05-17T12:36:20.560,37.4126494,-121.1148619,48.3,54.62,-0.181,0.461,0.967,0,6.91,1.19,20.06
735,2025-05-17T12:36:20.600,37.4126542,-121.1148654,48.3,54.57,-0.159,0.534,0.953,0,5.50,1.46,22.39
736,2025-05-17T12:36:20.640,37.4126588,-121.1148691,48.3,54.42,-0.139,0.602,0.944,0,4.63,1.48,24.59
737,2025-05-17T12:36:20.680,37.4126635,-121.1148728,48.3,54.17,-0.122,0.663,0.940,0,4.34,1.46,26.46
738,2025-05-17T12:36:20.720,37.4126679,-121.1148765,48.3,54.06,-0.108,0.711,0.942,0,4.36,1.50,28.00
739,2025-05-17T12:36:20.760,37.4126724,-121.1148804,48.3,54.14,-0.095,0.746,0.944,0,4.24,1.66,29.27
740,2025-05-17T12:36:20.800,37.4126768,-121.1148843,48.3,54.07,-0.082,0.774,0.945,0,3.81,1.80,30.34
741,2025-05-17T12:36:20.840,37.4126811,-121.1148886,48.3,54.07,-0.068,0.795,0.940,0,2.87,1.72,31.22
742,2025-05-17T12:36:20.880,37.4126855,-121.1148928,48.2,53.88,-0.054,0.816,0.936,0,1.71,1.41,31.93
743,2025-05-17T12:36:20.920,37.4126897,-121.1148971,48.2,53.77,-0.038,0.835,0.930,0,0.53,0.94,32.33
744,2025-05-17T12:36:20.960,37.4126938,-121.1149015,48.2,53.66,-0.012,0.854,0.924,0,-0.41,0.43,32.23
745,2025-05-17T12:36:21.000,37.4126977,-121.1149060,48.2,53.58,0.021,0.863,0.923,0,-1.01,0.06,31.59
746,2025-05-17T12:36:21.040,37.4127016,-121.1149107,48.2,53.54,0.065,0.867,0.923,0,-1.30,-0.21,30.47
747,2025-05-17T12:36:21.080,37.4127055,-121.1149154,48.2,53.88,0.117,0.857,0.925,0,-1.58,-0.49,28.91
748,2025-05-17T12:36:21.120,37.4127093,-121.1149204,48.2,54.42,0.167,0.844,0.929,0,-1.93,-0.78,27.24
749,2025-05-17T12:36:21.160,37.4127132,-121.1149255,48.2,55.12,0.211,0.828,0.930,0,-2.34,-1.21,25.52
750,2025-05-17T12:36:21.200,37.4127170,-121.1149307,48.2,55.52,0.247,0.803,0.932,0,-2.69,-1.74,23.59
751,2025-05-17T12:36:21.240,37.4127208,-121.1149360,48.2,55.83,0.273,0.771,0.940,0,-2.84,-2.20,21.53
752,2025-05-17T12:36:21.280,37.4127244,-121.1149414,48.2,56.07,0.287,0.727,0.949,0,-2.85,-2.50,19.42
753,2025-05-17T12:36:21.320,37.4127280,-121.1149469,48.2,56.31,0.289,0.668,0.962,0,-3.08,-2.58,17.10
754,2025-05-17T12:36:21.360,37.4127317,-121.1149524,48.2,56.79,0.259,0.588,0.980,0,-3.85,-2.30,14.48
755,2025-05-17T12:36:21.400,37.4127353,-121.1149580,48.2,57.17,0.203,0.501,1.002,0,-5.18,-1.66,11.77
756,2025-05-17T12:36:21.440,37.4127389,-121.1149636,48.2,57.21,0.117,0.408,1.019,0,-6.80,-0.66,8.91
