Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
2165,2025-05-31T10:05:27.520,39.5333370,-122.3347180,93.9,72.92,-0.345,-1.342,0.937,0,-0.74,1.65,-37.63
2166,2025-05-31T10:05:27.560,39.5333403,-122.3347261,93.9,72.01,-0.322,-1.349,0.928,0,-0.29,1.65,-38.21
2167,2025-05-31T10:05:27.600,39.5333441,-122.3347341,93.9,71.96,-0.297,-1.355,0.918,0,0.08,1.58,-38.79
2168,2025-05-31T10:05:27.640,39.5333479,-122.3347420,93.9,72.17,-0.273,-1.363,0.915,0,0.43,1.56,-39.27
2169,2025-05-31T10:05:27.680,39.5333519,-122.3347499,93.9,71.95,-0.250,-1.373,0.913,0,0.78,1.62,-39.62
2170,2025-05-31T10:05:27.720,39.5333558,-122.3347576,93.9,71.58,-0.228,-1.385,0.919,0,0.83,1.63,-39.93
2171,2025-05-31T10:05:27.760,39.5333599,-122.3347650,93.9,70.85,-0.204,-1.382,0.926,0,0.79,1.57,-40.16
2172,2025-05-31T10:05:27.800,39.5333641,-122.3347722,93.9,70.37,-0.176,-1.356,0.932,0,1.07,1.31,-40.10
2173,2025-05-31T10:05:27.840,39.5333685,-122.3347794,93.9,70.22,-0.145,-1.301,0.939,0,1.82,0.80,-39.30
2174,2025-05-31T10:05:27.880,39.5333729,-122.3347864,93.9,70.03,-0.113,-1.214,0.942,0,3.01,0.16,-37.24
2175,2025-05-31T10:05:27.920,39.5333773,-122.3347933,93.9,70.11,-0.084,-1.116,0.949,0,4.18,-0.48,-33.44
2176,2025-05-31T10:05:27.960,39.5333819,-122.3348004,93.9,70.27,-0.062,-1.033,0.964,0,4.43,-0.97,-27.41
2177,2025-05-31T10:05:28.000,39.5333865,-122.3348072,93.9,70.39,-0.048,-0.971,0.972,0,3.80,-1.13,-20.14
2178,2025-05-31T10:05:28.040,39.5333913,-122.3348141,93.9,70.41,-0.045,-0.935,0.979,0,2.50,-0.88,-12.67
2179,2025-05-31T10:05:28.080,39.5333962,-122.3348206,93.9,70.43,-0.054,-0.913,0.983,0,1.18,-0.32,-6.44
2180,2025-05-31T10:05:28.120,39.5334011,-122.3348270,93.9,70.19,-0.072,-0.894,0.980,0,0.29,0.28,-2.88
2181,2025-05-31T10:05:28.160,39.5334061,-122.3348334,93.9,69.74,-0.095,-0.878,0.972,0,-0.14,0.65,-3.06
2182,2025-05-31T10:05:28.200,39.5334111,-122.3348396,93.9,69.70,-0.117,-0.875,0.979,0,-0.54,0.65,-6.51
2183,2025-05-31T10:05:28.240,39.5334163,-122.3348457,93.9,69.65,-0.134,-0.887,0.984,0,-1.08,0.38,-12.42
2184,2025-05-31T10:05:28.280,39.5334215,-122.3348517,93.9,69.52,-0.144,-0.925,0.990,0,-1.71,0.06,-19.41
2185,2025-05-31T10:05:28.320,39.5334267,-122.3348574,93.9,69.04,-0.143,-0.981,0.989,0,-2.16,0.01,-26.05
2186,2025-05-31T10:05:28.360,39.5334320,-122.3348630,93.9,68.89,-0.126,-1.056,0.983,0,-2.31,0.38,-31.53
2187,2025-05-31T10:05:28.400,39.5334375,-122.3348684,93.9,68.73,-0.102,-1.129,0.969,0,-2.19,0.99,-35.49
2188,2025-05-31T10:05:28.440,39.5334431,-122.3348735,93.9,68.48,-0.079,-1.187,0.953,0,-1.77,1.59,-38.14
2189,2025-05-31T10:05:28.480,39.5334488,-122.3348785,93.9,68.45,-0.054,-1.228,0.939,0,-1.18,1.94,-39.90
2190,2025-05-31T10:05:28.520,39.5334545,-122.3348833,93.9,68.24,-0.022,-1.256,0.934,0,-0.69,1.87,-41.15
2191,2025-05-31T10:05:28.560,39.5334602,-122.3348881,93.8,68.18,0.015,-1.271,0.936,0,-0.40,1.46,-41.90
2192,2025-05-31T10:05:28.600,39.5334661,-122.3348926,93.8,68.48,0.059,-1.282,0.943,0,-0.34,0.96,-42.22
2193,2025-05-31T10:05:28.640,39.5334721,-122.3348971,93.8,68.72,0.104,-1.285,0.953,0,-0.30,0.53,-42.03
2194,2025-05-31T10:05:28.680,39.5334782,-122.3349015,93.8,69.25,0.148,-1.279,0.950,0,0.07,0.35,-41.17
2195,2025-05-31T10:05:28.720,39.5334847,-122.3349058,93.8,69.93,0.190,-1.264,0.942,0,0.82,0.51,-39.56
2196,2025-05-31T10:05:28.760,39.5334911,-122.3349096,93.8,70.43,0.224,-1.244,0.931,0,1.29,0.92,-37.48
2197,2025-05-31T10:05:28.800,39.5334976,-122.3349134,93.7,70.68,0.244,-1.213,0.911,0,1.64,1.41,-35.24
2198,2025-05-31T10:05:28.840,39.5335042,-122.3349170,93.7,70.53,0.251,-1.199,0.912,0,1.70,1.87,-33.09
2199,2025-05-31T10:05:28.880,39.5335109,-122.3349204,93.7,70.95,0.258,-1.181,0.919,0,1.40,1.93,-31.21
2200,2025-05-31T10:05:28.920,39.5335176,-122.3349237,93.7,71.17,0.268,-1.160,0.933,0,1.36,1.33,-29.62
2201,2025-05-31T10:05:28.960,39.5335243,-122.3349266,93.7,71.07,0.292,-1.144,0.954,0,1.35,0.21,-28.00
2202,2025-05-31T10:05:29.000,39.5335312,-122.3349295,93.7,71.47,0.331,-1.125,0.977,0,1.18,-0.90,-26.12
2203,2025-05-31T10:05:29.040,39.5335382,-122.3349323,93.7,72.13,0.371,-1.104,0.985,0,1.07,-1.69,-24.06
2204,2025-05-31T10:05:29.080,39.5335455,-122.3349348,93.7,72.99,0.391,-1.095,0.982,0,0.88,-1.61,-21.72
2205,2025-05-31T10:05:29.120,39.5335528,-122.3349373,93.7,73.54,0.395,-1.087,0.976,0,0.31,-0.85,-19.74
2206,2025-05-31T10:05:29.160,39.5335601,-122.3349395,93.7,73.80,0.375,-1.074,0.960,0,0.00,0.19,-18.99
2207,2025-05-31T10:05:29.200,39.5335674,-122.3349415,93.7,74.20,0.350,-1.065,0.943,0,-0.01,0.89,-19.66
2208,2025-05-31T10:05:29.240,39.5335749,-122.3349436,93.7,74.74,0.334,-1.056,0.947,0,-0.17,1.01,-21.42
2209,2025-05-31T10:05:29.280,39.5335825,-122.3349453,93.7,75.12,0.339,-1.048,0.962,0,-0.38,0.43,-23.84
2210,2025-05-31T10:05:29.320,39.5335900,-122.3349470,93.7,76.00,0.348,-1.050,0.976,0,-0.44,-0.37,-26.04
2211,2025-05-31T10:05:29.360,39.5335979,-122.3349486,93.7,77.04,0.366,-1.056,0.985,0,-0.69,-0.92,-27.16
2212,2025-05-31T10:05:29.400,39.5336057,-122.3349498,93.7,77.63,0.378,-1.062,0.985,0,-0.85,-0.86,-27.23
2213,2025-05-31T10:05:29.440,39.5336135,-122.3349510,93.7,77.74,0.377,-1.065,0.967,0,-0.69,-0.11,-26.64
2214,2025-05-31T10:05:29.480,39.5336214,-122.3349520,93.7,78.08,0.359,-1.060,0.937,0,-0.35,1.07,-25.96
2215,2025-05-31T10:05:29.520,39.5336291,-122.3349527,93.7,78.39,0.333,-1.048,0.910,0,0.06,2.26,-25.73
2216,2025-05-31T10:05:29.560,39.5336370,-122.3349534,93.7,78.65,0.300,-1.044,0.899,0,0.52,2.88,-26.23
2217,2025-05-31T10:05:29.600,39.5336451,-122.3349539,93.7,79.09,0.262,-1.044,0.914,0,0.54,2.70,-26.98
2218,2025-05-31T10:05:29.640,39.5336532,-122.3349544,93.7,79.55,0.210,-1.053,0.952,0,0.09,1.77,-27.52
2219,2025-05-31T10:05:29.680,39.5336612,-122.3349546,93.7,79.94,0.133,-1.073,0.999,0,-0.42,0.43,-27.38
2220,2025-05-31T10:05:29.720,39.5336691,-122.3349544,93.7,79.60,0.012,-1.087,1.045,0,-0.78,-0.78,-26.31
2221,2025-05-31T10:05:29.760,39.5336770,-122.3349544,93.7,79.27,-0.138,-1.093,1.085,0,-0.75,-1.46,-24.38
2222,2025-05-31T10:05:29.800,39.5336848,-122.3349539,93.7,78.52,-0.301,-1.064,1.089,0,0.02,-1.47,-21.89
2223,2025-05-31T10:05:29.840,39.5336925,-122.3349534,93.7,77.64,-0.446,-1.009,1.062,0,1.33,-1.06,-19.54
2224,2025-05-31T10:05:29.880,39.5337000,-122.3349527,93.7,76.82,-0.568,-0.928,1.027,0,2.63,-0.25,-17.60
2225,2025-05-31T10:05:29.920,39.5337073,-122.3349520,93.7,75.57,-0.655,-0.858,0.979,0,3.13,1.04,-16.50
2226,2025-05-31T10:05:29.960,39.5337144,-122.3349512,93.7,74.16,-0.706,-0.809,0.941,0,2.60,2.19,-16.53
2227,2025-05-31T10:05:30.000,39.5337214,-122.3349501,93.7,73.19,-0.731,-0.792,0.928,0,1.23,2.93,-17.67
2228,2025-05-31T10:05:30.040,39.5337284,-122.3349489,93.7,71.99,-0.746,-0.810,0.931,0,-0.38,3.02,-19.97
2229,2025-05-31T10:05:30.080,39.5337351,-122.3349474,93.7,70.72,-0.760,-0.867,0.961,0,-1.47,2.47,-23.13
2230,2025-05-31T10:05:30.120,39.5337419,-122.3349460,93.7,69.87,-0.768,-0.932,0.998,0,-1.73,1.49,-26.26
2231,2025-05-31T10:05:30.160,39.5337486,-122.3349445,93.7,69.06,-0.759,-0.983,1.016,0,-1.35,0.72,-29.01
2232,2025-05-31T10:05:30.200,39.5337552,-122.3349430,93.7,68.05,-0.726,-1.021,1.009,0,-0.59,0.37,-31.12
2233,2025-05-31T10:05:30.240,39.5337617,-122.3349413,93.7,67.35,-0.675,-1.048,0.992,0,0.21,0.55,-32.36
2234,2025-05-31T10:05:30.280,39.5337682,-122.3349395,93.7,66.78,-0.612,-1.063,0.959,0,0.35,1.19,-32.92
2235,2025-05-31T10:05:30.320,39.5337745,-122.3349371,93.8,66.37,-0.544,-1.070,0.928,0,-0.01,1.90,-33.40
2236,2025-05-31T10:05:30.360,39.5337806,-122.3349345,93.8,65.20,-0.484,-1.076,0.896,0,-0.39,2.36,-34.07
2237,2025-05-31T10:05:30.400,39.5337863,-122.3349317,93.8,63.88,-0.439,-1.089,0.878,0,-0.65,2.53,-34.86
2238,2025-05-31T10:05:30.440,39.5337922,-122.3349288,93.8,62.91,-0.406,-1.109,0.885,0,-0.86,2.60,-35.53
2239,2025-05-31T10:05:30.480,39.5337981,-122.3349259,93.8,62.72,-0.382,-1.136,0.904,0,-0.89,2.61,-35.88
2240,2025-05-31T10:05:30.520,39.5338039,-122.3349229,93.8,62.65,-0.360,-1.160,0.932,0,-0.79,2.44,-35.95
2241,2025-05-31T10:05:30.560,39.5338096,-122.3349198,93.8,62.69,-0.335,-1.182,0.960,0,-0.72,1.90,-35.90
2242,2025-05-31T10:05:30.600,39.5338154,-122.3349166,93.8,62.07,-0.306,-1.196,0.977,0,-0.37,0.97,-35.83
2243,2025-05-31T10:05:30.640,39.5338209,-122.3349133,93.8,61.26,-0.285,-1.209,0.981,0,0.10,-0.01,-35.62
2244,2025-05-31T10:05:30.680,39.5338262,-122.3349097,93.8,60.49,-0.275,-1.227,0.986,0,0.37,-0.59,-35.12
2245,2025-05-31T10:05:30.720,39.5338313,-122.3349060,93.9,59.94,-0.271,-1.242,0.991,0,0.32,-0.48,-34.29
2246,2025-05-31T10:05:30.760,39.5338366,-122.3349021,93.9,59.40,-0.275,-1.258,0.994,0,0.36,0.20,-33.41
2247,2025-05-31T10:05:30.800,39.5338416,-122.3348980,93.9,59.20,-0.279,-1.272,0.996,0,0.24,1.00,-33.02
2248,2025-05-31T10:05:30.840,39.5338465,-122.3348938,93.9,58.80,-0.270,-1.271,0.992,0,-0.11,1.28,-33.69
2249,2025-05-31T10:05:30.880,39.5338513,-122.3348895,93.9,58.18,-0.256,-1.258,0.983,0,-0.54,0.98,-35.16
2250,2025-05-31T10:05:30.920,39.5338561,-122.3348855,93.9,57.44,-0.244,-1.253,0.975,0,-0.95,0.37,-37.00
2251,2025-05-31T10:05:30.960,39.5338607,-122.3348812,93.9,56.93,-0.239,-1.252,0.977,0,-1.41,-0.03,-38.59
2252,2025-05-31T10:05:31.000,39.5338653,-122.3348766,93.9,56.82,-0.242,-1.254,0.981,0,-1.76,-0.11,-39.65
2253,2025-05-31T10:05:31.040,39.5338696,-122.3348717,93.9,56.85,-0.254,-1.260,0.984,0,-1.55,0.22,-40.09
2254,2025-05-31T10:05:31.080,39.5338739,-122.3348664,93.9,56.91,-0.261,-1.258,0.981,0,-0.96,0.58,-40.26
2255,2025-05-31T10:05:31.120,39.5338780,-122.3348611,93.8,56.61,-0.263,-1.248,0.968,0,-0.07,0.83,-40.29
2256,2025-05-31T10:05:31.160,39.5338819,-122.3348556,93.8,56.50,-0.260,-1.228,0.947,0,0.76,1.06,-40.04
2257,2025-05-31T10:05:31.200,39.5338857,-122.3348503,93.8,56.07,-0.257,-1.212,0.933,0,1.31,1.43,-39.57
2258,2025-05-31T10:05:31.240,39.5338893,-122.3348449,93.8,55.36,-0.259,-1.206,0.927,0,1.23,2.09,-38.87
2259,2025-05-31T10:05:31.280,39.5338929,-122.3348394,93.8,55.03,-0.264,-1.209,0.933,0,0.68,2.88,-38.32
2260,2025-05-31T10:05:31.320,39.5338962,-122.3348337,93.8,54.75,-0.267,-1.219,0.942,0,0.01,3.27,-38.63
2261,2025-05-31T10:05:31.360,39.5338993,-122.3348279,93.8,54.28,-0.261,-1.235,0.947,0,-0.42,3.00,-39.91
2262,2025-05-31T10:05:31.400,39.5339022,-122.3348220,93.8,53.77,-0.247,-1.252,0.946,0,-0.67,2.18,-41.78
2263,2025-05-31T10:05:31.440,39.5339050,-122.3348161,93.8,53.21,-0.226,-1.268,0.951,0,-0.78,1.11,-43.75
2264,2025-05-31T10:05:31.480,39.5339077,-122.3348099,93.8,53.20,-0.203,-1.287,0.954,0,-0.69,0.37,-45.06
2265,2025-05-31T10:05:31.520,39.5339103,-122.3348038,93.8,52.97,-0.189,-1.297,0.956,0,-0.51,0.30,-45.34
2266,2025-05-31T10:05:31.560,39.5339128,-122.3347976,93.8,52.93,-0.183,-1.301,0.957,0,-0.22,0.82,-44.89
2267,2025-05-31T10:05:31.600,39.5339148,-122.3347909,93.9,53.40,-0.184,-1.297,0.956,0,0.11,1.67,-44.12
2268,2025-05-31T10:05:31.640,39.5339168,-122.3347843,93.9,53.53,-0.192,-1.290,0.953,0,0.39,2.46,-43.54
2269,2025-05-31T10:05:31.680,39.5339187,-122.3347780,93.9,53.00,-0.201,-1.280,0.943,0,0.58,2.81,-43.57
2270,2025-05-31T10:05:31.720,39.5339206,-122.3347714,93.9,52.71,-0.208,-1.279,0.944,0,0.53,2.72,-44.13
2271,2025-05-31T10:05:31.760,39.5339220,-122.3347647,93.8,52.74,-0.212,-1.282,0.948,0,0.23,2.25,-45.05
2272,2025-05-31T10:05:31.800,39.5339234,-122.3347582,93.8,52.22,-0.212,-1.285,0.946,0,0.05,1.64,-45.98
2273,2025-05-31T10:05:31.840,39.5339243,-122.3347514,93.8,52.20,-0.206,-1.290,0.947,0,0.12,1.16,-46.65
2274,2025-05-31T10:05:31.880,39.5339253,-122.3347447,93.7,52.26,-0.199,-1.297,0.952,0,0.43,0.98,-46.93
2275,2025-05-31T10:05:31.920,39.5339261,-122.3347379,93.7,52.22,-0.195,-1.307,0.957,0,0.49,0.99,-47.01
2276,2025-05-31T10:05:31.960,39.5339268,-122.3347311,93.7,52.15,-0.194,-1.320,0.969,0,0.21,1.13,-47.04
2277,2025-05-31T10:05:32.000,39.5339273,-122.3347244,93.7,51.83,-0.194,-1.323,0.978,0,-0.06,1.23,-47.24
2278,2025-05-31T10:05:32.040,39.5339277,-122.3347177,93.7,51.57,-0.189,-1.307,0.965,0,0.15,1.21,-47.52
2279,2025-05-31T10:05:32.080,39.5339280,-122.3347110,93.7,51.41,-0.185,-1.289,0.946,0,0.94,1.29,-47.60
2280,2025-05-31T10:05:32.120,39.5339281,-122.3347042,93.7,51.34,-0.179,-1.270,0.931,0,1.77,1.57,-47.34
2281,2025-05-31T10:05:32.160,39.5339280,-122.3346976,93.6,51.08,-0.179,-1.271,0.937,0,1.79,2.20,-46.67
2282,2025-05-31T10:05:32.200,39.5339278,-122.3346909,93.6,51.00,-0.186,-1.285,0.952,0,0.98,2.82,-46.10
2283,2025-05-31T10:05:32.240,39.5339273,-122.3346843,93.6,50.76,-0.196,-1.303,0.976,0,-0.14,3.01,-46.17
2284,2025-05-31T10:05:32.280,39.5339267,-122.3346778,93.6,50.51,-0.200,-1.316,0.993,0,-0.95,2.39,-47.24
2285,2025-05-31T10:05:32.320,39.5339258,-122.3346713,93.6,50.26,-0.196,-1.318,0.995,0,-0.63,1.00,-49.10
2286,2025-05-31T10:05:32.360,39.5339247,-122.3346653,93.5,49.13,-0.182,-1.305,0.975,0,0.51,-0.55,-50.92
2287,2025-05-31T10:05:32.400,39.5339237,-122.3346589,93.5,49.29,-0.163,-1.294,0.959,0,1.46,-1.49,-51.88
2288,2025-05-31T10:05:32.440,39.5339222,-122.3346528,93.5,48.91,-0.146,-1.296,0.959,0,1.47,-1.38,-51.56
2289,2025-05-31T10:05:32.480,39.5339207,-122.3346469,93.5,48.45,-0.135,-1.303,0.966,0,0.59,-0.26,-50.13
2290,2025-05-31T10:05:32.520,39.5339188,-122.3346412,93.5,48.20,-0.128,-1.302,0.971,0,-0.29,1.42,-48.24
2291,2025-05-31T10:05:32.560,39.5339169,-122.3346354,93.4,48.35,-0.120,-1.286,0.970,0,-0.48,2.66,-46.88
2292,2025-05-31T10:05:32.600,39.5339148,-122.3346293,93.5,49.13,-0.105,-1.257,0.963,0,0.08,2.96,-46.41
2293,2025-05-31T10:05:32.640,39.5339126,-122.3346236,93.5,48.92,-0.079,-1.211,0.949,0,0.90,2.27,-46.57
2294,2025-05-31T10:05:32.680,39.5339104,-122.3346181,93.5,48.66,-0.044,-1.160,0.939,0,1.49,1.05,-46.69
2295,2025-05-31T10:05:32.720,39.5339081,-122.3346126,93.4,48.52,-0.007,-1.123,0.940,0,1.58,-0.06,-46.05
2296,2025-05-31T10:05:32.760,39.5339057,-122.3346071,93.4,48.67,0.030,-1.099,0.948,0,1.42,-0.48,-44.09
2297,2025-05-31T10:05:32.800,39.5339032,-122.3346017,93.4,48.86,0.065,-1.084,0.959,0,1.31,-0.26,-41.38
2298,2025-05-31T10:05:32.840,39.5339004,-122.3345966,93.3,49.01,0.098,-1.067,0.969,0,1.31,0.27,-38.50
2299,2025-05-31T10:05:32.880,39.5338975,-122.3345915,93.3,49.23,0.133,-1.040,0.974,0,1.57,0.75,-36.07
2300,2025-05-31T10:05:32.920,39.5338944,-122.3345863,93.3,49.63,0.171,-1.003,0.974,0,1.87,0.80,-34.36
2301,2025-05-31T10:05:32.960,39.5338913,-122.3345813,93.3,50.04,0.211,-0.967,0.973,0,1.84,0.45,-33.42
2302,2025-05-31T10:05:33.000,39.5338880,-122.3345762,93.3,50.48,0.245,-0.941,0.977,0,1.41,-0.02,-32.91
2303,2025-05-31T10:05:33.040,39.5338847,-122.3345710,93.3,51.25,0.272,-0.924,0.973,0,0.74,-0.41,-32.69
2304,2025-05-31T10:05:33.080,39.5338813,-122.3345658,93.3,51.79,0.291,-0.925,0.969,0,0.12,-0.44,-32.67
2305,2025-05-31T10:05:33.120,39.5338778,-122.3345607,93.3,52.16,0.300,-0.932,0.961,0,-0.35,-0.07,-32.88
2306,2025-05-31T10:05:33.160,39.5338741,-122.3345556,93.3,52.61,0.303,-0.939,0.953,0,-0.55,0.57,-33.39
2307,2025-05-31T10:05:33.200,39.5338703,-122.3345508,93.4,53.13,0.305,-0.946,0.944,0,-0.70,1.33,-34.09
2308,2025-05-31T10:05:33.240,39.5338662,-122.3345460,93.4,53.43,0.304,-0.957,0.941,0,-0.84,2.02,-35.03
2309,2025-05-31T10:05:33.280,39.5338622,-122.3345413,93.4,53.72,0.297,-0.964,0.949,0,-0.82,2.38,-36.14
2310,2025-05-31T10:05:33.320,39.5338581,-122.3345368,93.4,53.79,0.292,-0.970,0.953,0,-0.57,2.29,-37.30
2311,2025-05-31T10:05:33.360,39.5338536,-122.3345325,93.4,54.20,0.299,-0.968,0.955,0,-0.12,1.69,-38.22
2312,2025-05-31T10:05:33.400,39.5338491,-122.3345282,93.4,54.63,0.318,-0.958,0.955,0,0.46,0.82,-38.55
2313,2025-05-31T10:05:33.440,39.5338445,-122.3345238,93.4,55.82,0.344,-0.942,0.961,0,0.79,0.00,-37.89
2314,2025-05-31T10:05:33.480,39.5338399,-122.3345196,93.4,56.30,0.367,-0.925,0.963,0,0.94,-0.47,-36.04
2315,2025-05-31T10:05:33.520,39.5338351,-122.3345156,93.4,56.87,0.361,-0.905,0.970,0,1.01,-0.43,-33.00
2316,2025-05-31T10:05:33.560,39.5338300,-122.3345116,93.4,57.36,0.301,-0.866,0.974,0,1.16,0.09,-28.81
2317,2025-05-31T10:05:33.600,39.5338253,-122.3345077,93.4,57.40,0.195,-0.806,0.977,0,1.76,0.77,-24.17
2318,2025-05-31T10:05:33.640,39.5338203,-122.3345038,93.4,57.04,0.056,-0.718,0.971,0,2.96,1.25,-19.45
2319,2025-05-31T10:05:33.680,39.5338156,-122.3345001,93.4,56.49,-0.089,-0.602,0.967,0,4.39,1.31,-14.88
2320,2025-05-31T10:05:33.720,39.5338107,-122.3344965,93.4,55.89,-0.219,-0.468,0.974,0,5.68,0.94,-10.58
2321,2025-05-31T10:05:33.760,39.5338060,-122.3344929,93.4,55.23,-0.310,-0.337,0.992,0,6.51,0.25,-6.75
2322,2025-05-31T10:05:33.800,39.5338014,-122.3344893,93.4,54.69,-0.364,-0.201,1.019,0,6.62,-0.51,-3.14
2323,2025-05-31T10:05:33.840,39.5337968,-122.3344857,93.4,54.30,-0.380,-0.067,1.042,0,6.24,-1.12,0.11
2324,2025-05-31T10:05:33.880,39.5337921,-122.3344821,93.4,53.87,-0.372,0.047,1.061,0,5.56,-1.43,2.82
2325,2025-05-31T10:05:33.920,39.5337876,-122.3344785,93.4,53.40,-0.343,0.153,1.060,0,4.64,-1.35,5.18
2326,2025-05-31T10:05:33.960,39.5337832,-122.3344748,93.4,53.02,-0.296,0.252,1.040,0,3.56,-0.81,7.50
2327,2025-05-31T10:05:34.000,39.5337788,-122.3344710,93.4,52.72,-0.242,0.336,1.008,0,2.74,0.05,9.78
2328,2025-05-31T10:05:34.040,39.5337744,-122.3344671,93.5,52.83,-0.189,0.405,0.976,0,2.37,1.10,12.19
2329,2025-05-31T10:05:34.080,39.5337701,-122.3344631,93.5,52.92,-0.142,0.480,0.949,0,2.47,2.13,15.18
2330,2025-05-31T10:05:34.120,39.5337658,-122.3344592,93.5,52.69,-0.108,0.555,0.941,0,2.86,2.91,18.33
2331,2025-05-31T10:05:34.160,39.5337615,-122.3344553,93.4,52.39,-0.089,0.632,0.953,0,3.52,3.22,21.76
2332,2025-05-31T10:05:34.200,39.5337574,-122.3344512,93.5,52.12,-0.080,0.715,0.967,0,4.02,2.90,25.52
2333,2025-05-31T10:05:34.240,39.5337533,-122.3344470,93.5,52.12,-0.074,0.805,0.982,0,4.54,1.81,29.64
2334,2025-05-31T10:05:34.280,39.5337494,-122.3344426,93.5,51.71,-0.065,0.885,0.995,0,5.03,0.39,33.41
2335,2025-05-31T10:05:34.320,39.5337455,-122.3344382,93.5,51.60,-0.047,0.963,1.001,0,5.26,-0.96,36.78
2336,2025-05-31T10:05:34.360,39.5337416,-122.3344337,93.5,51.57,-0.025,1.035,1.003,0,5.01,-1.86,39.32
2337,2025-05-31T10:05:34.400,39.5337378,-122.3344291,93.5,51.60,0.000,1.086,0.996,0,3.98,-1.89,40.85
2338,2025-05-31T10:05:34.440,39.5337343,-122.3344243,93.5,51.38,0.017,1.111,0.976,0,2.49,-1.00,41.28
2339,2025-05-31T10:05:34.480,39.5337311,-122.3344192,93.4,50.83,0.018,1.119,0.949,0,1.17,0.47,41.05
2340,2025-05-31T10:05:34.520,39.5337281,-122.3344138,93.4,50.88,0.005,1.110,0.926,0,0.20,2.23,40.62
2341,2025-05-31T10:05:34.560,39.5337253,-122.3344081,93.4,51.13,-0.028,1.108,0.912,0,-0.30,3.96,40.39
2342,2025-05-31T10:05:34.600,39.5337221,-122.3344027,93.4,51.54,-0.086,1.118,0.911,0,0.02,5.14,41.08
2343,2025-05-31T10:05:34.640,39.5337192,-122.3343972,93.4,51.31,-0.152,1.136,0.921,0,0.63,5.51,42.90
2344,2025-05-31T10:05:34.680,39.5337164,-122.3343918,93.4,50.55,-0.218,1.167,0.936,0,1.37,5.10,45.63
2345,2025-05-31T10:05:34.720,39.5337137,-122.3343862,93.4,49.95,-0.277,1.190,0.944,0,1.83,4.04,48.81
2346,2025-05-31T10:05:34.760,39.5337114,-122.3343806,93.4,49.17,-0.317,1.215,0.948,0,1.58,2.63,51.89
2347,2025-05-31T10:05:34.800,39.5337091,-122.3343751,93.4,48.34,-0.333,1.241,0.953,0,0.89,1.38,54.08
2348,2025-05-31T10:05:34.840,39.5337072,-122.3343695,93.4,47.38,-0.331,1.266,0.952,0,0.28,0.58,55.18
2349,2025-05-31T10:05:34.880,39.5337055,-122.3343639,93.4,46.90,-0.314,1.294,0.958,0,-0.04,0.36,55.30
2350,2025-05-31T10:05:34.920,39.5337039,-122.3343582,93.4,46.42,-0.286,1.323,0.969,0,-0.01,0.71,54.64
2351,2025-05-31T10:05:34.960,39.5337026,-122.3343526,93.4,45.73,-0.254,1.341,0.968,0,0.05,1.47,53.55
2352,2025-05-31T10:05:35.000,39.5337015,-122.3343467,93.4,45.54,-0.223,1.350,0.964,0,0.04,2.31,52.46
2353,2025-05-31T10:05:35.040,39.5337007,-122.3343408,93.4,45.69,-0.198,1.351,0.955,0,-0.14,2.95,51.72
2354,2025-05-31T10:05:35.080,39.5336999,-122.3343348,93.4,46.03,-0.177,1.345,0.939,0,-0.61,3.17,51.53
2355,2025-05-31T10:05:35.120,39.5336993,-122.3343288,93.4,45.71,-0.162,1.335,0.923,0,-1.03,2.94,51.86
2356,2025-05-31T10:05:35.160,39.5336987,-122.3343229,93.3,45.32,-0.148,1.327,0.917,0,-1.10,2.40,52.53
2357,2025-05-31T10:05:35.200,39.5336983,-122.3343170,93.3,45.51,-0.131,1.325,0.916,0,-0.91,1.77,53.26
2358,2025-05-31T10:05:35.240,39.5336982,-122.3343111,93.3,45.27,-0.109,1.339,0.932,0,-0.43,1.32,53.71
2359,2025-05-31T10:05:35.280,39.5336982,-122.3343055,93.3,44.65,-0.080,1.352,0.951,0,0.00,1.17,53.77
2360,2025-05-31T10:05:35.320,39.5336983,-122.3342998,93.3,44.23,-0.047,1.360,0.965,0,0.05,1.26,53.57
2361,2025-05-31T10:05:35.360,39.5336988,-122.3342943,93.4,44.24,-0.013,1.357,0.972,0,0.02,1.43,53.36
2362,2025-05-31T10:05:35.400,39.5336994,-122.3342885,93.4,44.20,0.018,1.341,0.968,0,0.02,1.51,53.40
2363,2025-05-31T10:05:35.440,39.5337003,-122.3342826,93.4,45.40,0.047,1.318,0.963,0,0.03,1.41,53.81
2364,2025-05-31T10:05:35.480,39.5337012,-122.3342766,93.4,46.09,0.078,1.295,0.956,0,0.24,1.11,54.57
2365,2025-05-31T10:05:35.520,39.5337023,-122.3342708,93.4,46.21,0.107,1.276,0.953,0,0.54,0.81,55.33
2366,2025-05-31T10:05:35.560,39.5337037,-122.3342656,93.4,45.64,0.136,1.262,0.951,0,0.85,0.69,55.80
2367,2025-05-31T10:05:35.600,39.5337053,-122.3342601,93.4,45.45,0.161,1.250,0.945,0,1.30,0.85,55.88
2368,2025-05-31T10:05:35.640,39.5337068,-122.3342546,93.4,45.62,0.174,1.249,0.945,0,1.84,1.30,55.62
2369,2025-05-31T10:05:35.680,39.5337086,-122.3342490,93.4,46.14,0.173,1.260,0.955,0,2.35,1.95,55.14
