loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2023-06-16T18:50:16.132-07:00,352,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.12729,36.05753326416016,-32.03511810302734,65.88168334960938,217.5873565673828,204.5033569335938,20.09235954284668,3072.972938166667,0.0322113037109375,-0.029632568359375,-1.003021240234375,3072.971692166667,0.004668254870921373,0.01621225848793983,-0.07791583985090256,3072.955978166667,-122.8174743652344,25.45246887207031,-268.6283569335938,3072.951753166667,1.154155614833208,0.03367183787282096,0.01000847934159988,0.006044994108378887,0.01678509823977947,-0.08183122426271439,0.004803676158189774,-0.008271651342511177,-0.01988869905471802,XArbitraryCorrectedZVertical,-0.004991502925206165,0.01683847710340641,0.5455637548753464,0.8378852485641886,0.0336637906730175,-0.01000831183046103,-0.9993830919265747,35.80526733398438,-31.95858192443848,65.90493774414062,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.172-07:00,353,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.167082,36.40715026855469,-31.57156372070312,65.1556396484375,217.7710113525391,204.68701171875,20.09157180786133,3073.006587166667,0.0601959228515625,-0.021942138671875,-1.0062255859375,3073.005340166667,0.01025423500686884,0.008357798680663109,-0.07608012109994888,3072.986442166667,-123.4797973632812,25.46360778808594,-267.830078125,3072.951753166667,1.154155614833208,0.03367183787282096,0.01000847934159988,0.006044994108378887,0.01678509823977947,-0.08183122426271439,0.004803676158189774,-0.008271651342511177,-0.01988869905471802,XArbitraryCorrectedZVertical,-0.004991502925206165,0.01683847710340641,0.5455637548753464,0.8378852485641886,0.0336637906730175,-0.01000831183046103,-0.9993830919265747,35.80526733398438,-31.95858192443848,65.90493774414062,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.210-07:00,354,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.20704,36.10562133789062,-31.74688720703125,65.01272583007812,217.9529571533203,204.8689575195312,20.09084510803223,3073.040234166667,0.056182861328125,-0.024993896484375,-0.9730224609375,3073.038988166667,0.003106577321887016,0.009495500475168228,-0.07492323964834213,3073.016907166667,-123.6387023925781,25.5823974609375,-267.9586181640625,3073.011572166667,1.149333034140817,0.03436274045922102,0.01050314661408755,0.00852985680103302,0.007549860514700413,-0.08005635440349579,0.03318137675523758,-0.01160696614533663,0.002635180950164795,XArbitraryCorrectedZVertical,-0.004931068282170666,0.01727476425704609,0.543542911905449,0.8391891326358987,0.0343540832400322,-0.01050295308232307,-0.9993545413017273,36.40715026855469,-31.57156372070312,65.1556396484375,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.232-07:00,355,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.226807,36.16802215576172,-31.69589996337891,65.10726928710938,218.0453186035156,204.9613189697266,20.09049606323242,3073.073882166667,0.0454864501953125,-0.026153564453125,-0.9649200439453125,3073.072636166667,0.003997138235718012,0.009157013148069382,-0.07470113784074783,3073.047370166667,-123.3168792724609,25.65554809570312,-268.7223510742188,3073.011572166667,1.149333034140817,0.03436274045922102,0.01050314661408755,0.00852985680103302,0.007549860514700413,-0.08005635440349579,0.03318137675523758,-0.01160696614533663,0.002635180950164795,XArbitraryCorrectedZVertical,-0.004931068282170666,0.01727476425704609,0.543542911905449,0.8391891326358987,0.0343540832400322,-0.01050295308232307,-0.9993545413017273,36.40715026855469,-31.57156372070312,65.1556396484375,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.267-07:00,356,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.246897,35.63353729248047,-32.03986358642578,65.6622314453125,218.1360015869141,205.052001953125,20.09016227722168,3073.107531166667,0.047454833984375,-0.012664794921875,-0.9879302978515625,3073.106285166667,0.009974337182939053,-0.0007310376968234777,-0.074185810983181,3073.108301166667,-122.1141510009766,25.67884826660156,-270.0138549804688,3073.071390166667,1.144552908920093,0.03490668141936448,0.01116973729091424,0.01281110569834709,0.004053101409226656,-0.07782011479139328,0.01330516114830971,-0.02134690806269646,0.02778613567352295,XArbitraryCorrectedZVertical,-0.004756885411318155,0.01769552516023305,0.5415382005230573,0.8404764865148284,0.03489741683006287,-0.01116950530558825,-0.9993284940719604,36.16802215576172,-31.69589996337891,65.10726928710938,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.302-07:00,357,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.286814,36.53516387939453,-32.03568267822266,64.47000122070312,218.3153228759766,205.2313232421875,20.08969879150391,3073.141179166667,0.0583038330078125,-0.0144195556640625,-0.9899139404296875,3073.139932166667,0.001619201968424022,0.005529255140572786,-0.07381723076105118,3073.138767166667,-123.6018676757812,25.00636291503906,-268.2789306640625,3073.131209166667,1.139844050565726,0.03514613439046518,0.01185705314360232,0.01154736056923866,0.0009226184338331223,-0.07791229337453842,0.02052769064903259,-0.001357268542051315,0.01780587434768677,XArbitraryCorrectedZVertical,-0.004490501730642758,0.01799282244908173,0.5395613366885277,0.8417419478598799,0.03513642773032188,-0.01185677573084831,-0.999312162399292,36.53516387939453,-32.03568267822266,64.47000122070312,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.331-07:00,358,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.326612,36.78948211669922,-31.96397399902344,64.24551391601562,218.4918975830078,205.4078979492188,20.08945274353027,3073.174826166667,0.040863037109375,-0.018463134765625,-0.999908447265625,3073.173580166667,-0.0001411475386703387,0.01437547709792852,-0.0676267147064209,3073.169233166667,-122.6145935058594,25.37455749511719,-269.4013061523438,3073.131209166667,1.139844050565726,0.03514613439046518,0.01185705314360232,0.01154736056923866,0.0009226184338331223,-0.07791229337453842,0.02052769064903259,-0.001357268542051315,0.01780587434768677,XArbitraryCorrectedZVertical,-0.004490501730642758,0.01799282244908173,0.5395613366885277,0.8417419478598799,0.03513642773032188,-0.01185677573084831,-0.999312162399292,36.53516387939453,-32.03568267822266,64.47000122070312,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.375-07:00,359,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.3667,37.1455078125,-32.02726364135742,63.81085205078125,218.6597747802734,205.5757751464844,20.08918571472168,3073.208475166667,0.0458984375,-0.005828857421875,-1.002090454101562,3073.207229166667,0.007194796111434698,0.01565565913915634,-0.06453318893909454,3073.199698166667,-122.0458068847656,25.40982055664062,-270.1449584960938,3073.191028166667,1.135294264456981,0.03571461253995806,0.01221284417468983,0.009229602292180061,0.01229953579604626,-0.0718984380364418,0.01068242266774178,-0.006006387993693352,0.01234930753707886,XArbitraryCorrectedZVertical,-0.00445239701351248,0.01833820622593773,0.53764587002888,0.8429595429939444,0.0357043594121933,-0.01221254095435143,-0.9992877840995789,36.65016174316406,-32.28170776367188,64.46261596679688,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.409-07:00,360,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.406401,37.50259399414062,-32.14755630493164,63.84091186523438,218.8124694824219,205.7284698486328,20.08884239196777,3073.242123166667,0.0556488037109375,-0.0211181640625,-0.9840545654296875,3073.240877166667,0.007565774489194155,0.01028299797326326,-0.05908355861902237,3073.230162166667,-121.2537384033203,25.29130554199219,-270.8822021484375,3073.191028166667,1.135294264456981,0.03571461253995806,0.01221284417468983,0.009229602292180061,0.01229953579604626,-0.0718984380364418,0.01068242266774178,-0.006006387993693352,0.01234930753707886,XArbitraryCorrectedZVertical,-0.00445239701351248,0.01833820622593773,0.53764587002888,0.8429595429939444,0.0357043594121933,-0.01221254095435143,-0.9992877840995789,36.65016174316406,-32.28170776367188,64.46261596679688,-1,2,null,0,0,0,0,0,0,0,null,3069.473041,0,-0.9063158,101.2218,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.436-07:00,361,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.426306,37.40856170654297,-32.48958587646484,63.74826049804688,218.8840026855469,205.8000030517578,20.08864974975586,3073.275771166667,0.0731201171875,-0.0060577392578125,-0.9674835205078125,3073.274524166667,0.003663444425910711,0.02240330912172794,-0.05490106716752052,3073.260628166667,-122.1212463378906,24.74639892578125,-269.8576049804688,3073.250847166667,1.131238137694462,0.03649168638423973,0.01257186839754834,0.008527936413884163,0.01149534434080124,-0.06365083903074265,0.01655890420079231,0.0008223354816436768,0.00986015796661377,XArbitraryCorrectedZVertical,-0.00447188966278168,0.01877131297678381,0.5359355994597819,0.8440383241425889,0.03648070618510246,-0.01257153693586588,-0.9992552995681763,37.76405334472656,-32.23854827880859,63.52035522460938,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.466-07:00,362,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.446225,38.09070587158203,-32.31265258789062,63.46060180664062,218.9520263671875,205.8680267333984,20.08843612670898,3073.309419166667,0.07550048828125,-0.0079803466796875,-0.967620849609375,3073.308173166667,0.01510012336075306,0.02351198345422745,-0.04587401449680328,3073.291091166667,-121.9198303222656,24.88795471191406,-269.4660949707031,3073.250847166667,1.131238137694462,0.03649168638423973,0.01257186839754834,0.008527936413884163,0.01149534434080124,-0.06365083903074265,0.01655890420079231,0.0008223354816436768,0.00986015796661377,XArbitraryCorrectedZVertical,-0.00447188966278168,0.01877131297678381,0.5359355994597819,0.8440383241425889,0.03648070618510246,-0.01257153693586588,-0.9992552995681763,37.76405334472656,-32.23854827880859,63.52035522460938,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.501-07:00,363,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.48613,37.82575225830078,-32.52440643310547,63.83041381835938,219.0749053955078,205.9909057617188,20.08811187744141,3073.343067166667,0.0551300048828125,-0.0174713134765625,-0.97796630859375,3073.341821166667,0.02507738955318928,0.01998542621731758,-0.04056926444172859,3073.321555166667,-121.3954010009766,24.82939147949219,-269.986328125,3073.310666166667,1.127744697441814,0.03758797542779968,0.013298608337015,0.01413805596530437,0.01750260591506958,-0.05317448452115059,0.03792474791407585,0.005317937582731247,0.03158444166183472,XArbitraryCorrectedZVertical,-0.004424975513012094,0.01943639235349612,0.5344624886971525,0.8449570938540922,0.03757580369710922,-0.0132982162758708,-0.9992052912712097,37.4053955078125,-32.56949996948242,64.13253784179688,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.536-07:00,364,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.52601,38.04789733886719,-32.56103515625,64.22723388671875,219.1803131103516,206.0963134765625,20.08789253234863,3073.376715166667,0.0720062255859375,-0.0148162841796875,-0.9825592041015625,3073.375469166667,0.01691293716430664,0.01062867604196072,-0.03478354588150978,3073.352017166667,-120.8350982666016,25.08390808105469,-270.2740783691406,3073.370484166667,1.124927690071184,0.03864354392084857,0.01433294702578054,0.01762226037681103,0.01029864698648453,-0.04214776679873466,0.02522813528776169,-0.007151852361857891,0.01492840051651001,XArbitraryCorrectedZVertical,-0.004241607562800274,0.02016463162024327,0.5332760036835484,0.8456902176376975,0.03862996026873589,-0.01433245651423931,-0.999150812625885,38.19457244873047,-32.24325561523438,64.03173828125,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.574-07:00,365,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.566021,38.70124053955078,-32.29779052734375,63.28485107421875,219.2711944580078,206.1871948242188,20.08766174316406,3073.410364166667,0.08282470703125,-0.007415771484375,-0.972869873046875,3073.409117166667,0.007013168185949326,0.01100604608654976,-0.03131664544343948,3073.412943166667,-121.0713806152344,24.75987243652344,-269.5679321289062,3073.370484166667,1.124927690071184,0.03864354392084857,0.01433294702578054,0.01762226037681103,0.01029864698648453,-0.04214776679873466,0.02522813528776169,-0.007151852361857891,0.01492840051651001,XArbitraryCorrectedZVertical,-0.004241607562800274,0.02016463162024327,0.5332760036835484,0.8456902176376975,0.03862996026873589,-0.01433245651423931,-0.999150812625885,38.19457244873047,-32.24325561523438,64.03173828125,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.611-07:00,366,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.60575,37.82453155517578,-32.29447937011719,64.2398681640625,219.3456420898438,206.2616424560547,20.08731269836426,3073.444011166667,0.066375732421875,-0.0159912109375,-1.012542724609375,3073.442765166667,0.002246909076347947,0.006924485322088003,-0.02151621133089066,3073.443406166667,-121.4947662353516,25.13990783691406,-269.5103149414062,3073.430303166667,1.122701700487314,0.03928355776846772,0.01520322093398365,0.01263369340449572,0.007588712032884359,-0.03125417977571487,0.0527416430413723,0.008214177563786507,-0.02083021402359009,XArbitraryCorrectedZVertical,-0.004021200203091236,0.02067168756734694,0.5323385700787521,0.8462694706101224,0.03926891461014748,-0.01520263496786356,-0.9991130232810974,37.65089416503906,-32.54213714599609,64.37472534179688,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.636-07:00,367,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.625685,37.7464599609375,-32.46793365478516,64.18603515625,219.3753662109375,206.2913665771484,20.08706855773926,3073.477659166667,0.0830230712890625,-0.013336181640625,-1.0264892578125,3073.476413166667,-0.004532966297119856,0.008067513816058636,-0.01719336770474911,3073.473868166667,-120.8202056884766,24.9639892578125,-270.4102783203125,3073.430303166667,1.122701700487314,0.03928355776846772,0.01520322093398365,0.01263369340449572,0.007588712032884359,-0.03125417977571487,0.0527416430413723,0.008214177563786507,-0.02083021402359009,XArbitraryCorrectedZVertical,-0.004021200203091236,0.02067168756734694,0.5323385700787521,0.8462694706101224,0.03926891461014748,-0.01520263496786356,-0.9991130232810974,37.65089416503906,-32.54213714599609,64.37472534179688,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.670-07:00,368,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.66562,38.27192687988281,-32.17662811279297,63.18276977539062,219.4155120849609,206.3315124511719,20.08657836914062,3073.511308166667,0.075897216796875,-0.0224456787109375,-1.000244140625,3073.510062166667,-0.008094677701592445,0.007344732061028481,-0.006791060790419579,3073.504331166667,-121.0132904052734,25.22114562988281,-270.7639465332031,3073.490122166667,1.121243327474579,0.0398441504433789,0.01529490411191957,0.003380739595741034,0.00560775538906455,-0.01678408682346344,0.03400839120149612,-0.01075237710028887,0.002614259719848633,XArbitraryCorrectedZVertical,-0.00411634567726298,0.02093629151448746,0.5317207830646045,0.8466508157903981,0.03982894867658615,-0.01529430784285069,-0.9990894794464111,37.56385040283203,-32.62816619873047,64.43313598632812,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.705-07:00,369,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.685528,38.28652954101562,-32.18886566162109,63.13479614257812,219.4265289306641,206.342529296875,20.08633613586426,3073.544956166667,0.0629119873046875,-0.017486572265625,-1.001312255859375,3073.543709166667,-0.009695770218968391,0.007296262308955193,0.003144660498946905,3073.534793166667,-121.8662567138672,25.03755187988281,-269.75341796875,3073.490122166667,1.121243327474579,0.0398441504433789,0.01529490411191957,0.003380739595741034,0.00560775538906455,-0.01678408682346344,0.03400839120149612,-0.01075237710028887,0.002614259719848633,XArbitraryCorrectedZVertical,-0.00411634567726298,0.02093629151448746,0.5317207830646045,0.8466508157903981,0.03982894867658615,-0.01529430784285069,-0.9990894794464111,37.56385040283203,-32.62816619873047,64.43313598632812,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.735-07:00,370,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.725436,37.78605651855469,-32.3038444519043,63.29879760742188,219.4319610595703,206.3479614257812,20.08585548400879,3073.578603166667,0.072052001953125,-0.0184173583984375,-1.008621215820312,3073.577357166667,0.00749147217720747,0.004748948849737644,0.007320497184991837,3073.565257166667,-121.5633392333984,25.03633117675781,-270.4756469726562,3073.549941166667,1.120743964911608,0.04046849681655959,0.01516966112266835,0.004093354102224112,-0.0003381669521331787,-0.00112016499042511,0.0258619599044323,-0.002653119154274464,-0.01187425851821899,XArbitraryCorrectedZVertical,-0.004330077723954356,0.02116839333766169,0.5315072450059505,0.8467780476378265,0.04045279696583748,-0.01516907941550016,-0.9990662932395935,38.01309967041016,-32.14810180664062,63.29483032226562,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.773-07:00,371,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.765392,37.46120452880859,-32.59323120117188,63.971435546875,219.4226226806641,206.338623046875,20.08538627624512,3073.612252166667,0.0630340576171875,-0.0283660888671875,-0.9767303466796875,3073.611006166667,0.009031577967107296,0.002569417702034116,0.01408732309937477,3073.595719166667,-121.1523742675781,25.07736206054688,-270.9115600585938,3073.549941166667,1.120743964911608,0.04046849681655959,0.01516966112266835,0.004093354102224112,-0.0003381669521331787,-0.00112016499042511,0.0258619599044323,-0.002653119154274464,-0.01187425851821899,XArbitraryCorrectedZVertical,-0.004330077723954356,0.02116839333766169,0.5315072450059505,0.8467780476378265,0.04045279696583748,-0.01516907941550016,-0.9990662932395935,38.01309967041016,-32.14810180664062,63.29483032226562,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.812-07:00,372,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.805263,38.71305847167969,-32.22463989257812,62.90463256835938,219.4001312255859,206.3161315917969,20.08493041992188,3073.645900166667,0.067718505859375,-0.01568603515625,-1.000717163085938,3073.644654166667,0.001903627533465624,0.002200037473812699,0.01891776546835899,3073.626182166667,-120.56298828125,25.08609008789062,-270.7482299804688,3073.609760166667,1.120949130551235,0.0407566804248816,0.0154798173201117,0.007304584141820669,-0.00260835257358849,0.008636225946247578,0.02604726329445839,-0.00763779878616333,0.0310322642326355,XArbitraryCorrectedZVertical,-0.004277514250027329,0.02137235245993371,0.5315955229336649,0.8467177708994793,0.04074051603674889,-0.01547919865697622,-0.9990498423576355,37.46120452880859,-32.59323120117188,63.971435546875,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.840-07:00,373,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.825032,38.31807708740234,-32.31366348266602,63.13424682617188,219.3836212158203,206.2996215820312,20.0847110748291,3073.679548166667,0.07318115234375,-0.0259552001953125,-1.003021240234375,3073.678301166667,0.001565672340802848,0.003973968792706728,0.02569897100329399,3073.656645166667,-121.5860290527344,24.80671691894531,-269.9970092773438,3073.669579166667,1.121673785873529,0.04074500672264139,0.01601697903768364,0.003979123197495937,0.001243432518094778,0.01885933429002762,0.02605926617980003,-0.008062005043029785,0.002353072166442871,XArbitraryCorrectedZVertical,-0.004054747824105833,0.02150864676328849,0.5319058146240651,0.8465205050714515,0.04072850942611694,-0.01601629331707954,-0.9990418553352356,38.31807708740234,-32.31366348266602,63.13424682617188,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.870-07:00,374,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.864801,38.14419555664062,-32.4072265625,64.016357421875,219.3365020751953,206.2525024414062,20.08428001403809,3073.713196166667,0.0603485107421875,-0.034637451171875,-0.9906005859375,3073.711950166667,0.0009286442655138671,0.0003310309257358313,0.02908837608993053,3073.687108166667,-121.3328247070312,25.25222778320312,-269.9092407226562,3073.669579166667,1.121673785873529,0.04074500672264139,0.01601697903768364,0.003979123197495937,0.001243432518094778,0.01885933429002762,0.02605926617980003,-0.008062005043029785,0.002353072166442871,XArbitraryCorrectedZVertical,-0.004054747824105833,0.02150864676328849,0.5319058146240651,0.8465205050714515,0.04072850942611694,-0.01601629331707954,-0.9990418553352356,38.31807708740234,-32.31366348266602,63.13424682617188,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.905-07:00,375,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.885031,37.83200836181641,-32.688720703125,64.14617919921875,219.3073883056641,206.223388671875,20.08407211303711,3073.746844166667,0.0693817138671875,-0.0286865234375,-1.016815185546875,3073.745598166667,0.0006064017652533948,-0.009511746466159821,0.03505119308829308,3073.717571166667,-121.1920776367188,25.0107421875,-270.1201171875,3073.729397166667,1.123060725411337,0.04071311076136676,0.01634019569735055,-0.006103718653321266,-0.01148885302245617,0.028501121327281,0.02477909252047539,-0.008608583360910416,-0.00207597017288208,XArbitraryCorrectedZVertical,-0.003924395355118931,0.02157834451060879,0.5324948605779632,0.8461490165334514,0.04069643095135689,-0.01633946783840656,-0.9990379214286804,37.83200836181641,-32.688720703125,64.14617919921875,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.940-07:00,376,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.924958,38.57797241210938,-32.62214660644531,64.07550048828125,219.2386474609375,206.1546478271484,20.08365249633789,3073.780492166667,0.06793212890625,-0.0355987548828125,-0.977325439453125,3073.779246166667,-0.002953711897134781,-0.003631220199167728,0.04128725081682205,3073.778495166667,-121.0216674804688,24.30659484863281,-269.2767639160156,3073.729397166667,1.123060725411337,0.04071311076136676,0.01634019569735055,-0.006103718653321266,-0.01148885302245617,0.028501121327281,0.02477909252047539,-0.008608583360910416,-0.00207597017288208,XArbitraryCorrectedZVertical,-0.003924395355118931,0.02157834451060879,0.5324948605779632,0.8461490165334514,0.04069643095135689,-0.01633946783840656,-0.9990379214286804,37.83200836181641,-32.688720703125,64.14617919921875,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
2023-06-16T18:50:16.975-07:00,377,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966616.964788,39.11795806884766,-32.54617309570312,63.66217041015625,219.1546478271484,206.0706481933594,20.08324813842773,3073.814141166667,0.0368804931640625,-0.040252685546875,-0.9855499267578125,3073.812894166667,0.003781954990699887,0.002442917553707957,0.04672595858573914,3073.808959166667,-120.7888946533203,24.76947021484375,-269.2296447753906,3073.789216166667,1.125012309558791,0.0404576515957053,0.01679877647857524,0.003675761166960001,-0.002816878026351333,0.03893527761101723,0.006754584610462189,-0.01829716004431248,-0.001127123832702637,XArbitraryCorrectedZVertical,-0.003683392578137934,0.02158871323765801,0.5333236793086179,0.8456276962565732,0.04044090956449509,-0.016797985881567,-0.9990407228469849,38.38752746582031,-32.66896057128906,64.34963989257812,-1,2,null,0,0,0,0,0,0,0,null,3070.536098,0,-0.9248123,101.222,1686966604.321901,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966604.302089,1,0.38,0
